corpus,protocol,outer_fold,seed,inner_key,base_u32,accepted_offset,n_fit,n_validation,n_outer_test,inner_split_path,inner_split_sha256,outer_fold_sha256
cremad,loso,49,1,P1-inner|cremad|loso|49|1,1485738211,0,5480,1880,82,splits/inner/cremad/loso/fold_049_seed_1.npz,4a930d8e1f993d1a3191de799fc36dcc77cc958c87348a4e3fa053bbb8f630f4,a71ed54e9d2da08f3b7343fc6ff53b79823f0f8af70c357158bb84438375b571
cremad,loso,49,2,P1-inner|cremad|loso|49|2,88873185,0,5481,1879,82,splits/inner/cremad/loso/fold_049_seed_2.npz,6f5016f6d380e961fb0fadeb5bc078175830a9b359149278358e3a5148bb5a7f,a71ed54e9d2da08f3b7343fc6ff53b79823f0f8af70c357158bb84438375b571
cremad,loso,50,0,P1-inner|cremad|loso|50|0,2344477625,0,5474,1886,82,splits/inner/cremad/loso/fold_050_seed_0.npz,0941f867ee244732e3d8c55cd6b365671472e78ccdf9244b85dd32928245d1cf,753ec0d4c63727ee441d8c30619f38673110dc40ea9dda8e0a8620de301064c0
cremad,loso,50,1,P1-inner|cremad|loso|50|1,4269642803,0,5480,1880,82,splits/inner/cremad/loso/fold_050_seed_1.npz,008eb8fae5c5048dbae5d0880e90f441c62aef514dbf2cd2c924adde28ab7eff,753ec0d4c63727ee441d8c30619f38673110dc40ea9dda8e0a8620de301064c0
cremad,loso,50,2,P1-inner|cremad|loso|50|2,1917640326,0,5480,1880,82,splits/inner/cremad/loso/fold_050_seed_2.npz,4e6c8cc38504f3640395aff19db4a8602ca791db357e80a10588f9c71668f2d9,753ec0d4c63727ee441d8c30619f38673110dc40ea9dda8e0a8620de301064c0
cremad,loso,51,0,P1-inner|cremad|loso|51|0,2172682974,0,5480,1880,82,splits/inner/cremad/loso/fold_051_seed_0.npz,f25fad815719dedaacbcfe0f75f91f5d2858134976a1f1de71d0eb8c64a2112a,fd5cdff14151b987a37844274c3e9a888d3614de61828b0545723e5fdfb1bfa4
cremad,loso,51,1,P1-inner|cremad|loso|51|1,316324965,0,5481,1879,82,splits/inner/cremad/loso/fold_051_seed_1.npz,444cdb294afa5fc1b3d5725b46190d2e63f8b38e39361e7e324286cf5fa899d2,fd5cdff14151b987a37844274c3e9a888d3614de61828b0545723e5fdfb1bfa4
cremad,loso,51,2,P1-inner|cremad|loso|51|2,2359677296,0,5488,1872,82,splits/inner/cremad/loso/fold_051_seed_2.npz,d01ed5476d509b513171b59b12ce2e5d0b96d6a5cd0208dc281a012862303df7,fd5cdff14151b987a37844274c3e9a888d3614de61828b0545723e5fdfb1bfa4
cremad,loso,52,0,P1-inner|cremad|loso|52|0,3764563482,0,5474,1886,82,splits/inner/cremad/loso/fold_052_seed_0.npz,631b84fcaacd34a2de001e10a917f63eb1a135b378d8a77b893fecdd0ab9d511,a446b8c109f6a669619ac0f4d0ed3331c80ac69f0b8e9cf24d34660fdaa2539c
cremad,loso,52,1,P1-inner|cremad|loso|52|1,3214155367,0,5474,1886,82,splits/inner/cremad/loso/fold_052_seed_1.npz,442a2b205614b3febabe6b77a244308134db513c66615aa3c70b21145bf82f25,a446b8c109f6a669619ac0f4d0ed3331c80ac69f0b8e9cf24d34660fdaa2539c
cremad,loso,52,2,P1-inner|cremad|loso|52|2,3506815933,0,5481,1879,82,splits/inner/cremad/loso/fold_052_seed_2.npz,61e55e00a637b22ba1fae417750989b0440684232c7e0f68f04fb3672027110c,a446b8c109f6a669619ac0f4d0ed3331c80ac69f0b8e9cf24d34660fdaa2539c
cremad,loso,53,0,P1-inner|cremad|loso|53|0,1971426249,0,5480,1880,82,splits/inner/cremad/loso/fold_053_seed_0.npz,eda6a661e49502d0becfa395cadef52256ca310de7bdbed2bad4ee98198a57e9,d28464fc40b3eb9662a3c5d249527403f964450fa728ec28206a8776a2521b50
cremad,loso,53,1,P1-inner|cremad|loso|53|1,707348735,0,5474,1886,82,splits/inner/cremad/loso/fold_053_seed_1.npz,0298787ad96c6315847292b69d442959b2c0b810a117748a8efedb6d3f2c8c3f,d28464fc40b3eb9662a3c5d249527403f964450fa728ec28206a8776a2521b50
cremad,loso,53,2,P1-inner|cremad|loso|53|2,1657821895,0,5480,1880,82,splits/inner/cremad/loso/fold_053_seed_2.npz,99188075e28a8282658b6b338a5444defac094ed35cbd84f516181a162abc718,d28464fc40b3eb9662a3c5d249527403f964450fa728ec28206a8776a2521b50
cremad,loso,54,0,P1-inner|cremad|loso|54|0,3772360365,0,5475,1885,82,splits/inner/cremad/loso/fold_054_seed_0.npz,feb5e85fab04abeea8c9e0acaa312815dd3ef7dec334b5ec9dd7c7234afa941a,68c6cbe40414321eaaecc4123cd52869920038e5ca90c370ed052656a53101d2
cremad,loso,54,1,P1-inner|cremad|loso|54|1,288822495,0,5481,1879,82,splits/inner/cremad/loso/fold_054_seed_1.npz,71fb95688b6a07ce0eaf324f24cef501a580e363d8cc66005b018ff81f91f39f,68c6cbe40414321eaaecc4123cd52869920038e5ca90c370ed052656a53101d2
cremad,loso,54,2,P1-inner|cremad|loso|54|2,30052689,0,5475,1885,82,splits/inner/cremad/loso/fold_054_seed_2.npz,76dc1f162eaf7260515ffa5d70c1edb0e415aba5264a99f7a2ca165cdae57da9,68c6cbe40414321eaaecc4123cd52869920038e5ca90c370ed052656a53101d2
cremad,loso,55,0,P1-inner|cremad|loso|55|0,2952792446,0,5480,1880,82,splits/inner/cremad/loso/fold_055_seed_0.npz,dbee8cee3b039b93184f41178efb929dae2e82ceb4b259e631a3de85e0fa8e85,019d2aa4643e7f05308689d0249c347bc1fdd7696f24c8ff9af59da6816e2648
cremad,loso,55,1,P1-inner|cremad|loso|55|1,4286519732,0,5481,1879,82,splits/inner/cremad/loso/fold_055_seed_1.npz,4d2a2bbc01c4ae3884dc4f57c378207d18e4a3d9b49f5ca1b78a915866834c43,019d2aa4643e7f05308689d0249c347bc1fdd7696f24c8ff9af59da6816e2648
cremad,loso,55,2,P1-inner|cremad|loso|55|2,1669025881,0,5474,1886,82,splits/inner/cremad/loso/fold_055_seed_2.npz,e3275260bbd10a09c7f016be9b97da31b557e0a7072a7101cd7e341916813163,019d2aa4643e7f05308689d0249c347bc1fdd7696f24c8ff9af59da6816e2648
cremad,loso,56,0,P1-inner|cremad|loso|56|0,3542886317,0,5481,1879,82,splits/inner/cremad/loso/fold_056_seed_0.npz,4226ccad8b50c2779f9a68697f3904e73f4a271cfd03a494da6b4de4104a2b1f,aadaa8eddd37b02ed8701f875f98dc2a0e4773991dfab4fa8608324725f52e59
cremad,loso,56,1,P1-inner|cremad|loso|56|1,2099795754,0,5474,1886,82,splits/inner/cremad/loso/fold_056_seed_1.npz,1d279cf08a3cca4841e3f9f272be8785158903e4a956b76056a83e8e2e5e8648,aadaa8eddd37b02ed8701f875f98dc2a0e4773991dfab4fa8608324725f52e59
cremad,loso,56,2,P1-inner|cremad|loso|56|2,324094324,0,5487,1873,82,splits/inner/cremad/loso/fold_056_seed_2.npz,e68c5e465e69a159238815687ec4c84a116c700594859119fdd6621f11ce8068,aadaa8eddd37b02ed8701f875f98dc2a0e4773991dfab4fa8608324725f52e59
cremad,loso,57,0,P1-inner|cremad|loso|57|0,2370608298,0,5475,1885,82,splits/inner/cremad/loso/fold_057_seed_0.npz,1c0718d08e1161a0e2b8c9a75988151a8dc57480f1e5ab8668021341a6d1fe6e,12f4701d92cc850b7f117249e3a840e0c890f148733e9d57c311828a8443abbc
cremad,loso,57,1,P1-inner|cremad|loso|57|1,2521337156,0,5474,1886,82,splits/inner/cremad/loso/fold_057_seed_1.npz,90d6fa5f2abf6b6b7ba1b6da84fb5824e616dc4cd9defaa7a717ea14c758a621,12f4701d92cc850b7f117249e3a840e0c890f148733e9d57c311828a8443abbc
cremad,loso,57,2,P1-inner|cremad|loso|57|2,3380057643,0,5480,1880,82,splits/inner/cremad/loso/fold_057_seed_2.npz,5839231dce7a4a200382b213cc1213d843555033e57175df19390447599bd57b,12f4701d92cc850b7f117249e3a840e0c890f148733e9d57c311828a8443abbc
cremad,loso,58,0,P1-inner|cremad|loso|58|0,2493503735,0,5488,1872,82,splits/inner/cremad/loso/fold_058_seed_0.npz,b9103280fba3563021fa5016d997d69b6397d788f60a9e593aff8fc862159470,e0c126ca5680dad2e86dbe8f1b040dc2c30461ddb54802a273648fc17b8c76b4
cremad,loso,58,1,P1-inner|cremad|loso|58|1,242458505,0,5474,1886,82,splits/inner/cremad/loso/fold_058_seed_1.npz,f5a69177bee6317ea8af36aae71fd0d7b4bbe82dbc38b5b2c9025e13d5568926,e0c126ca5680dad2e86dbe8f1b040dc2c30461ddb54802a273648fc17b8c76b4
cremad,loso,58,2,P1-inner|cremad|loso|58|2,501079920,0,5480,1880,82,splits/inner/cremad/loso/fold_058_seed_2.npz,62b2b8a24d91029f0942be6cca4fc5a7d5a9d0d9ca00537e857ee15ff2583f99,e0c126ca5680dad2e86dbe8f1b040dc2c30461ddb54802a273648fc17b8c76b4
cremad,loso,59,0,P1-inner|cremad|loso|59|0,2235962787,0,5480,1880,82,splits/inner/cremad/loso/fold_059_seed_0.npz,4f738ffa304826d58de7b084504b04cf8467fa1ba794da42abdbd8c483094647,61c0604646bf210641c9249de745ecad0eabdcf2a5775d001f2a98724d944af9
cremad,loso,59,1,P1-inner|cremad|loso|59|1,214812636,0,5475,1885,82,splits/inner/cremad/loso/fold_059_seed_1.npz,022dec2064f652561b84dc3dd62c3d3bded09b9404eec796cb77fe31fb002d1a,61c0604646bf210641c9249de745ecad0eabdcf2a5775d001f2a98724d944af9
cremad,loso,59,2,P1-inner|cremad|loso|59|2,2237253006,0,5481,1879,82,splits/inner/cremad/loso/fold_059_seed_2.npz,5a1e10dfc660eaa0f139ffcca5e0bc185aa8dd4766c4fae0a7c847769fdfe127,61c0604646bf210641c9249de745ecad0eabdcf2a5775d001f2a98724d944af9
cremad,loso,60,0,P1-inner|cremad|loso|60|0,1597050906,0,5482,1878,82,splits/inner/cremad/loso/fold_060_seed_0.npz,0594baea311d2bd37aa10bdb08cb4b4987c9dc62f42a367c2097a74da7a25f58,f5fbf4dcca14d8906b626ebf3b0985e3cc853eed65d003165fefaa76cd152d2f
cremad,loso,60,1,P1-inner|cremad|loso|60|1,1048157773,0,5480,1880,82,splits/inner/cremad/loso/fold_060_seed_1.npz,bc2362d9928de40ec66630ee2d386a4de006f337279abda16ea6e55e20f64b55,f5fbf4dcca14d8906b626ebf3b0985e3cc853eed65d003165fefaa76cd152d2f
cremad,loso,60,2,P1-inner|cremad|loso|60|2,4061115641,0,5480,1880,82,splits/inner/cremad/loso/fold_060_seed_2.npz,e06744f12946ceea648e9b7d9a20bcda023a31e15e055212e11fc695d46daa66,f5fbf4dcca14d8906b626ebf3b0985e3cc853eed65d003165fefaa76cd152d2f
cremad,loso,61,0,P1-inner|cremad|loso|61|0,1158742973,0,5481,1879,82,splits/inner/cremad/loso/fold_061_seed_0.npz,5f526da91b200256fc718ff33037e2f4bd3dc223c4e979999c253e76b066a272,d20138c076a4d9d8240d462748cb787c76ae6f006ac5fe24cb9d78337e08367f
cremad,loso,61,1,P1-inner|cremad|loso|61|1,2140977776,0,5474,1886,82,splits/inner/cremad/loso/fold_061_seed_1.npz,c03998b978e7c1a41261d5ca699ccffd4e97bd03c0bbf1af38011ac58c931227,d20138c076a4d9d8240d462748cb787c76ae6f006ac5fe24cb9d78337e08367f
cremad,loso,61,2,P1-inner|cremad|loso|61|2,849818273,0,5481,1879,82,splits/inner/cremad/loso/fold_061_seed_2.npz,c63d1cc276a13ba1f0faa68e038f4e8766c974079e5f3d569961f3f0b87da93a,d20138c076a4d9d8240d462748cb787c76ae6f006ac5fe24cb9d78337e08367f
cremad,loso,62,0,P1-inner|cremad|loso|62|0,3025755590,0,5475,1885,82,splits/inner/cremad/loso/fold_062_seed_0.npz,df104675894850f16107f8f44dfad2981bf2d9dfe267df04ec97923815c4c15c,43a144633bb35dc65d0acd72e0372a1856327ecf1f61816136d5fd765c49d38f
cremad,loso,62,1,P1-inner|cremad|loso|62|1,4159966072,0,5480,1880,82,splits/inner/cremad/loso/fold_062_seed_1.npz,255931082e3a3271687d7aa0b9885fc2f774667c84befbb6c1aceaa31a60e417,43a144633bb35dc65d0acd72e0372a1856327ecf1f61816136d5fd765c49d38f
cremad,loso,62,2,P1-inner|cremad|loso|62|2,4139580831,0,5474,1886,82,splits/inner/cremad/loso/fold_062_seed_2.npz,b15fec7fcf809cddadcf8500a320424c9ef225dc273ed3a960100c2c61a9b465,43a144633bb35dc65d0acd72e0372a1856327ecf1f61816136d5fd765c49d38f
cremad,loso,63,0,P1-inner|cremad|loso|63|0,1423486128,0,5481,1879,82,splits/inner/cremad/loso/fold_063_seed_0.npz,ee132c5c3c0563812ba832ed69504aae1575a77cb25731f4d62216d5b0900954,04fd790d0c59be6271973cc2bfb6341248cee916315f68e30a1bef4a613d776b
cremad,loso,63,1,P1-inner|cremad|loso|63|1,1258359158,0,5474,1886,82,splits/inner/cremad/loso/fold_063_seed_1.npz,ded4631e613be14f29248ee9a2440f442ee7f4f18ceab745357532737689ca8d,04fd790d0c59be6271973cc2bfb6341248cee916315f68e30a1bef4a613d776b
cremad,loso,63,2,P1-inner|cremad|loso|63|2,2681716971,0,5486,1874,82,splits/inner/cremad/loso/fold_063_seed_2.npz,387abb24fd7456c54a0a8d8b2a4af450ce300fe6be771966f323e89415aa304b,04fd790d0c59be6271973cc2bfb6341248cee916315f68e30a1bef4a613d776b
cremad,loso,64,0,P1-inner|cremad|loso|64|0,1204929183,0,5480,1880,82,splits/inner/cremad/loso/fold_064_seed_0.npz,b06f858419c115c7a5f6d7f7366f963bc91c2eab06a981697ea6407e33f4311a,090310d451032f0eb0ec292c5b985f831b0ada639d3cacba258589bf32c23921
cremad,loso,64,1,P1-inner|cremad|loso|64|1,4111564288,0,5475,1885,82,splits/inner/cremad/loso/fold_064_seed_1.npz,9faeb248cdf4bc8169e16f1355bf42ebdce7e452682ad60d9b50a3de3a9e7c82,090310d451032f0eb0ec292c5b985f831b0ada639d3cacba258589bf32c23921
cremad,loso,64,2,P1-inner|cremad|loso|64|2,2346578417,0,5474,1886,82,splits/inner/cremad/loso/fold_064_seed_2.npz,91e9c720d999b2d2b28c091df76432cc2bd62ef5ea7691f13f17ae7bcabbd69c,090310d451032f0eb0ec292c5b985f831b0ada639d3cacba258589bf32c23921
cremad,loso,65,0,P1-inner|cremad|loso|65|0,757476591,0,5486,1874,82,splits/inner/cremad/loso/fold_065_seed_0.npz,d1230b9e198c58a01d5ed285a20ee47177e8a20feda65afa988139f83f5ea8ac,bdebc64ebcc0c8ee0b1778f36e160393ddf2ce994eff4d935b996a3fcd3f132d
cremad,loso,65,1,P1-inner|cremad|loso|65|1,1462427203,0,5482,1878,82,splits/inner/cremad/loso/fold_065_seed_1.npz,e368d320f6c798a8f2efcc2c1721b5da3b05b7e1e1e42d34c620497be885667c,bdebc64ebcc0c8ee0b1778f36e160393ddf2ce994eff4d935b996a3fcd3f132d
cremad,loso,65,2,P1-inner|cremad|loso|65|2,416807907,0,5474,1886,82,splits/inner/cremad/loso/fold_065_seed_2.npz,1c90e75b6e07f5ca625ce870b708aa357e2026cd61f6e65d858d6689f1dc3192,bdebc64ebcc0c8ee0b1778f36e160393ddf2ce994eff4d935b996a3fcd3f132d
cremad,loso,66,0,P1-inner|cremad|loso|66|0,978658975,0,5481,1879,82,splits/inner/cremad/loso/fold_066_seed_0.npz,90491f9a0da27cf9e34be4633b7871f236023c00930338d28cf08f0526860bdf,47d3f27cf710ad8ccd9cafeb1042648e4f26209471ab3b7877d0a0561d63830c
cremad,loso,66,1,P1-inner|cremad|loso|66|1,2446457172,0,5474,1886,82,splits/inner/cremad/loso/fold_066_seed_1.npz,8680fd4d2f99507e0705829d3765552a53d36773537c278da235d312d5fe9437,47d3f27cf710ad8ccd9cafeb1042648e4f26209471ab3b7877d0a0561d63830c
cremad,loso,66,2,P1-inner|cremad|loso|66|2,1742810213,0,5480,1880,82,splits/inner/cremad/loso/fold_066_seed_2.npz,217b2773ca5180afe11b48a4a430c5ae4ad717afbb478aa5d89d2ca7413da54b,47d3f27cf710ad8ccd9cafeb1042648e4f26209471ab3b7877d0a0561d63830c
cremad,loso,67,0,P1-inner|cremad|loso|67|0,1667416297,0,5480,1880,82,splits/inner/cremad/loso/fold_067_seed_0.npz,710a940723041c6c4c454c14daf74aa6829bc5730c8d47982a94cb60c6a06e49,f0be0cee1af0f7dfee194f002163c33f0129876e8a4df69ee3c6dbed44fc65bb
cremad,loso,67,1,P1-inner|cremad|loso|67|1,3225586268,0,5493,1867,82,splits/inner/cremad/loso/fold_067_seed_1.npz,56e7708b59d158a514c8f45c7ab6149ff542e0e5d830955fb71643192256cd91,f0be0cee1af0f7dfee194f002163c33f0129876e8a4df69ee3c6dbed44fc65bb
cremad,loso,67,2,P1-inner|cremad|loso|67|2,3240707083,0,5474,1886,82,splits/inner/cremad/loso/fold_067_seed_2.npz,f841519e6a9c0c783f4f1f38dea82de3b3ba9c27afa43cafe4da2ef0708a9a28,f0be0cee1af0f7dfee194f002163c33f0129876e8a4df69ee3c6dbed44fc65bb
cremad,loso,68,0,P1-inner|cremad|loso|68|0,2876842874,0,5474,1886,82,splits/inner/cremad/loso/fold_068_seed_0.npz,c67469c5ebd72fb1d082ef6b97b3813a6446f39b90f60f9cc3f85d838c9fbb46,a5c1b276808833e9a14334765783df1c8a86959979073d5155fd97b39de72081
cremad,loso,68,1,P1-inner|cremad|loso|68|1,3924127462,0,5480,1880,82,splits/inner/cremad/loso/fold_068_seed_1.npz,d5c8061365433b2b41fe8c3e6a70314de9873e967db298e405ad4d24691de9d3,a5c1b276808833e9a14334765783df1c8a86959979073d5155fd97b39de72081
cremad,loso,68,2,P1-inner|cremad|loso|68|2,2369666286,0,5480,1880,82,splits/inner/cremad/loso/fold_068_seed_2.npz,c15d7d78efe859d8945a83277fde92d1e8b46a81cdc9d55c35eddbd2fc32adb9,a5c1b276808833e9a14334765783df1c8a86959979073d5155fd97b39de72081
cremad,loso,69,0,P1-inner|cremad|loso|69|0,416977273,0,5480,1880,82,splits/inner/cremad/loso/fold_069_seed_0.npz,94473e0bafc087ddf8e2dfcadd45272c461c48b578beaac1914875ceebdfb75c,6350f72e7cb52bd1ec1c9651c32a80f822ac74d358ceec4d075fd4b3b5bac834
cremad,loso,69,1,P1-inner|cremad|loso|69|1,80756216,0,5481,1879,82,splits/inner/cremad/loso/fold_069_seed_1.npz,e7a4c5a1650026291cf7f08205bf52045b5739d242d991bf020a0437b2c881d2,6350f72e7cb52bd1ec1c9651c32a80f822ac74d358ceec4d075fd4b3b5bac834
cremad,loso,69,2,P1-inner|cremad|loso|69|2,3104555673,0,5476,1884,82,splits/inner/cremad/loso/fold_069_seed_2.npz,e65a419af6ed4ae7dc80dd7b229219c816bd1017dde3104b7fa62d836bd68e4b,6350f72e7cb52bd1ec1c9651c32a80f822ac74d358ceec4d075fd4b3b5bac834
cremad,loso,70,0,P1-inner|cremad|loso|70|0,1265312086,0,5487,1873,82,splits/inner/cremad/loso/fold_070_seed_0.npz,b5258ee8c770f42ef0ac48a5be29132df175754c0b102ac704a396c623830f26,1b6218a815491dda57840134641451434dd9099591dde0ac745bf8b6b8c04c9e
cremad,loso,70,1,P1-inner|cremad|loso|70|1,2394091310,0,5474,1886,82,splits/inner/cremad/loso/fold_070_seed_1.npz,8b75780b7e46981f2f7283b13d192184b721ad308fc8df1e99c60672bbf3be7f,1b6218a815491dda57840134641451434dd9099591dde0ac745bf8b6b8c04c9e
cremad,loso,70,2,P1-inner|cremad|loso|70|2,2289328796,0,5481,1879,82,splits/inner/cremad/loso/fold_070_seed_2.npz,aa81a31de3a476918d9daec3163521fffd4679b2b19b11d372e4c668297ebd41,1b6218a815491dda57840134641451434dd9099591dde0ac745bf8b6b8c04c9e
cremad,loso,71,0,P1-inner|cremad|loso|71|0,252980810,0,5475,1885,82,splits/inner/cremad/loso/fold_071_seed_0.npz,042e8c7c6fb7bb709445b3c34f8f31793bbb1f94d30abb8055fa2b1140d72e24,e00a948a08e86bbdde98d77c27016f3d2dfed1135b28a7d289ec676ad472bbb4
cremad,loso,71,1,P1-inner|cremad|loso|71|1,665384233,0,5474,1886,82,splits/inner/cremad/loso/fold_071_seed_1.npz,a4dea9af708530e62dfd9661f3e43b27f42c2fed63a3ac2805c55171dd9275db,e00a948a08e86bbdde98d77c27016f3d2dfed1135b28a7d289ec676ad472bbb4
cremad,loso,71,2,P1-inner|cremad|loso|71|2,938512082,0,5480,1880,82,splits/inner/cremad/loso/fold_071_seed_2.npz,9dee0d8541e3e8da2dbdc18f5f00c08f2c3c8c82d4c8071b4aee0adae0638fc2,e00a948a08e86bbdde98d77c27016f3d2dfed1135b28a7d289ec676ad472bbb4
cremad,loso,72,0,P1-inner|cremad|loso|72|0,12371163,0,5480,1880,82,splits/inner/cremad/loso/fold_072_seed_0.npz,c1412ca282ab4c8da61867f5df1b59f88db3921666e8d7266b28b3c672c96cd1,ba9b6ff1ea3a598d3397c7909d6196d349da889e0af9d5b07046eb93ebfc51c3
cremad,loso,72,1,P1-inner|cremad|loso|72|1,2800530438,0,5486,1874,82,splits/inner/cremad/loso/fold_072_seed_1.npz,cdf0bf7e60f1c1d6bb85906561d3fe4cede467fc70e222aac5cb2054fbbe1eee,ba9b6ff1ea3a598d3397c7909d6196d349da889e0af9d5b07046eb93ebfc51c3
cremad,loso,72,2,P1-inner|cremad|loso|72|2,1086712607,0,5474,1886,82,splits/inner/cremad/loso/fold_072_seed_2.npz,5f866ec5ae419d8adab3c4c52771079c9271fc134689dfbd50476b6a1ea54079,ba9b6ff1ea3a598d3397c7909d6196d349da889e0af9d5b07046eb93ebfc51c3
cremad,loso,73,0,P1-inner|cremad|loso|73|0,2307590362,0,5475,1885,82,splits/inner/cremad/loso/fold_073_seed_0.npz,90fac2f8ecd5e745b50444c94ece7817dab7bbf0f08edb926b0712f7145e9648,5ca2bc5dc99b909c4c95ae5fab0f90943522ad89be2d0c54aac259a04d2a3e22
cremad,loso,73,1,P1-inner|cremad|loso|73|1,4142349103,0,5480,1880,82,splits/inner/cremad/loso/fold_073_seed_1.npz,3aa157aaef9f7b75522ea666cb4bf77a06738bacd18552402cdace832a847332,5ca2bc5dc99b909c4c95ae5fab0f90943522ad89be2d0c54aac259a04d2a3e22
cremad,loso,73,2,P1-inner|cremad|loso|73|2,857191186,0,5474,1886,82,splits/inner/cremad/loso/fold_073_seed_2.npz,9166d1f69fcf9420727c6f5d12c4988434224e1fc8879a06f581b2a1af76fd42,5ca2bc5dc99b909c4c95ae5fab0f90943522ad89be2d0c54aac259a04d2a3e22
cremad,loso,74,0,P1-inner|cremad|loso|74|0,2223028867,0,5474,1886,82,splits/inner/cremad/loso/fold_074_seed_0.npz,0733bd7a2c2631c4508ca1b3b95eda430a8bb9272b82926033eb9a8c5e78af29,780eff354232a4d333ee44a52fd12178dc4bce5ba1b869859e986b86bd8235ef
cremad,loso,74,1,P1-inner|cremad|loso|74|1,2728346693,0,5480,1880,82,splits/inner/cremad/loso/fold_074_seed_1.npz,a22ca837fbfa8e1e777bd9ee14b561758785f825d4d75c3c326aad9b2e5650ed,780eff354232a4d333ee44a52fd12178dc4bce5ba1b869859e986b86bd8235ef
cremad,loso,74,2,P1-inner|cremad|loso|74|2,1128841762,0,5475,1885,82,splits/inner/cremad/loso/fold_074_seed_2.npz,2762a539a9d2116289d84dd7002fa6cebd34bf5a0870f7abf2748cdd765014b6,780eff354232a4d333ee44a52fd12178dc4bce5ba1b869859e986b86bd8235ef
cremad,loso,75,0,P1-inner|cremad|loso|75|0,853818375,0,5488,1873,81,splits/inner/cremad/loso/fold_075_seed_0.npz,377f08b75db251b5f3e36a588b72f0153ea53e0c155a59554ca4417a635498d8,5cf530a602e5b9da69c4b06660a9ee0416ab0c3f52a05430b53b27ae9d33be31
cremad,loso,75,1,P1-inner|cremad|loso|75|1,2861992734,0,5487,1874,81,splits/inner/cremad/loso/fold_075_seed_1.npz,a3cafa5fda82ce8b1a71f30e646a4298f1021d26765f7501fe68f81b41da2d88,5cf530a602e5b9da69c4b06660a9ee0416ab0c3f52a05430b53b27ae9d33be31
cremad,loso,75,2,P1-inner|cremad|loso|75|2,2965580940,0,5481,1880,81,splits/inner/cremad/loso/fold_075_seed_2.npz,c4d5237a2682c50c9785ac604bfcff7756901895e3aee18186c1a7cefe830336,5cf530a602e5b9da69c4b06660a9ee0416ab0c3f52a05430b53b27ae9d33be31
cremad,loso,76,0,P1-inner|cremad|loso|76|0,2756809544,0,5481,1879,82,splits/inner/cremad/loso/fold_076_seed_0.npz,8959dd9d874cba6d11d24355980b8e161de37e427cc0c3c6c16c1f2b93acce23,dc5f5c9ed308d63f97301eeeaaefcaae22ea769d5646f7485d614160b57d9fc7
cremad,loso,76,1,P1-inner|cremad|loso|76|1,4023264360,0,5486,1874,82,splits/inner/cremad/loso/fold_076_seed_1.npz,34f10a949aef795e6788c017036ec439b05df3db2569c1b5f7401e885c3b5b24,dc5f5c9ed308d63f97301eeeaaefcaae22ea769d5646f7485d614160b57d9fc7
cremad,loso,76,2,P1-inner|cremad|loso|76|2,3892643580,0,5487,1873,82,splits/inner/cremad/loso/fold_076_seed_2.npz,a76765bae24595eaada0624d5485107330d5710f7f40969083e966b800a2d5a1,dc5f5c9ed308d63f97301eeeaaefcaae22ea769d5646f7485d614160b57d9fc7
cremad,loso,77,0,P1-inner|cremad|loso|77|0,3158794533,0,5474,1886,82,splits/inner/cremad/loso/fold_077_seed_0.npz,c184c24e1d379c42785a59f2d21045f60df26915ce2a40626a4662e596ca4044,bf0275c6fb27d640a501ebd0764737ccf14dbab60c80d17a9a026e47f6eb1711
cremad,loso,77,1,P1-inner|cremad|loso|77|1,3335506831,0,5481,1879,82,splits/inner/cremad/loso/fold_077_seed_1.npz,5a12136f51b5edd34cf12e6d0babd8cfaa1ca301e340fca433f0645a97c50f7d,bf0275c6fb27d640a501ebd0764737ccf14dbab60c80d17a9a026e47f6eb1711
cremad,loso,77,2,P1-inner|cremad|loso|77|2,683275417,0,5480,1880,82,splits/inner/cremad/loso/fold_077_seed_2.npz,328a429142becd58a7589ba9d6f29f729b574bd0e773b242fa54a6938999e79c,bf0275c6fb27d640a501ebd0764737ccf14dbab60c80d17a9a026e47f6eb1711
cremad,loso,78,0,P1-inner|cremad|loso|78|0,4142040692,0,5474,1886,82,splits/inner/cremad/loso/fold_078_seed_0.npz,3a5aed57f9ec95ca1ea2acd50a5117f13e0d1d6d92fdbf4f64695cac93c15c30,c9ebdf24606d4b8fe6e587bedde46bcba6763a6a91f840d77c8b50f74846910f
cremad,loso,78,1,P1-inner|cremad|loso|78|1,3933795270,0,5481,1879,82,splits/inner/cremad/loso/fold_078_seed_1.npz,92bfedc58eaa6c6c93313999923430d5854ad48cfaf558579b8ae47ed4649a9f,c9ebdf24606d4b8fe6e587bedde46bcba6763a6a91f840d77c8b50f74846910f
cremad,loso,78,2,P1-inner|cremad|loso|78|2,940578246,0,5474,1886,82,splits/inner/cremad/loso/fold_078_seed_2.npz,913e738c376addf69b8afe546ccb6cf05ff7554ff84a51ad0a7240c78122480b,c9ebdf24606d4b8fe6e587bedde46bcba6763a6a91f840d77c8b50f74846910f
cremad,loso,79,0,P1-inner|cremad|loso|79|0,2217987210,0,5481,1879,82,splits/inner/cremad/loso/fold_079_seed_0.npz,8baa6f50491739e1b01518a07bfad3a2ecc4ab794ccbb003810367d9d0541ce6,b0b16a5cba8034df0d30fd419f974afcd32c339debbdbdff1583003940a5ca61
