unit_id,arm,corpus_level,base_corpus,panel_draw,model,cell,fold,r,seed_index,train_seed,config_sha256,split_sha256,n_fit,n_val,n_test,est_gpu_sec,cap_group,conditional,truncation_rank,status
347a95180f84689fd6c87e68c45b5d55b05d0af204a307c88ca2b9a88d7908f8,CTRL,cremad_24_d0,cremad,0,hubert_base,GG,3,1,1,3721951984,e32d92945559c5627497a6d2a0e2522a13789a9f264edeeeaf2b48839030d04c,6e1ae9a3ace46aa209d99c0f56236dc2064b3e2c97f084f3ab68508691442a97,1143,404,408,3.2,CTRL,0,99,pending
ec85852777fc26f850d88f53c58458feb7df649ac987ec3c99db952c9548b5e2,CTRL,cremad_24_d0,cremad,0,hubert_base,GG,4,1,1,3485836597,e32d92945559c5627497a6d2a0e2522a13789a9f264edeeeaf2b48839030d04c,6e1ae9a3ace46aa209d99c0f56236dc2064b3e2c97f084f3ab68508691442a97,1140,407,408,3.2,CTRL,0,99,pending
a9bdca5fa3a7a68f282f6615d3c828fefb1ca257f3f3e110124dd55816ae20de,CTRL,cremad_24_d0,cremad,0,wavlm_base_plus,GG,0,1,1,1760419160,d42bf9522ad9210b47a5c31ccd68a2107853ce0f892735fd2f5644bf75357fe3,6e1ae9a3ace46aa209d99c0f56236dc2064b3e2c97f084f3ab68508691442a97,1136,410,409,3.2,CTRL,0,99,pending
398dd81c9a6e9ec484977b873672f4dd230b8d3997bf7f5e042ac7d0f1da690f,CTRL,cremad_24_d0,cremad,0,wavlm_base_plus,GG,1,1,1,1255131161,d42bf9522ad9210b47a5c31ccd68a2107853ce0f892735fd2f5644bf75357fe3,6e1ae9a3ace46aa209d99c0f56236dc2064b3e2c97f084f3ab68508691442a97,1143,410,402,3.2,CTRL,0,99,pending
5d6ce63d5baaaa681d9b58a277ac2268a14b8b3e9defd53db87a57f1a1bc1227,CTRL,cremad_24_d0,cremad,0,wavlm_base_plus,GG,2,1,1,3424521786,d42bf9522ad9210b47a5c31ccd68a2107853ce0f892735fd2f5644bf75357fe3,6e1ae9a3ace46aa209d99c0f56236dc2064b3e2c97f084f3ab68508691442a97,1226,401,328,3.2,CTRL,0,99,pending
04ce1e40f9d7f6eeab4160d993a187b9c58826223892337c6e52e57f20bdde8f,CTRL,cremad_24_d0,cremad,0,wavlm_base_plus,GG,3,1,1,3721951984,d42bf9522ad9210b47a5c31ccd68a2107853ce0f892735fd2f5644bf75357fe3,6e1ae9a3ace46aa209d99c0f56236dc2064b3e2c97f084f3ab68508691442a97,1143,404,408,3.2,CTRL,0,99,pending
1cf0dbafd4d3e5638c978806fa3c34ad146bf74925fbb7877cb5c2887d4349ed,CTRL,cremad_24_d0,cremad,0,wavlm_base_plus,GG,4,1,1,3485836597,d42bf9522ad9210b47a5c31ccd68a2107853ce0f892735fd2f5644bf75357fe3,6e1ae9a3ace46aa209d99c0f56236dc2064b3e2c97f084f3ab68508691442a97,1140,407,408,3.2,CTRL,0,99,pending
5c3ce1e94f82c05dbeae0cc63483a122223984f727b386a1b22e78d84555e5fb,CTRL,cremad_24_d0,cremad,0,wav2vec2_base,GG,0,1,1,1760419160,b9d2465627761dd6caeb32fcaaf0d3bfa1fbd8bbc5e772c6d5dd75082db185df,6e1ae9a3ace46aa209d99c0f56236dc2064b3e2c97f084f3ab68508691442a97,1136,410,409,3.2,CTRL,0,99,pending
620cb2d27adfb8105df829ed3ddbf9c7f5893beb2313f7813575e743a2aa0d64,CTRL,cremad_24_d0,cremad,0,wav2vec2_base,GG,1,1,1,1255131161,b9d2465627761dd6caeb32fcaaf0d3bfa1fbd8bbc5e772c6d5dd75082db185df,6e1ae9a3ace46aa209d99c0f56236dc2064b3e2c97f084f3ab68508691442a97,1143,410,402,3.2,CTRL,0,99,pending
13cde3ead90b8b3991566ab92a2beb1208f103005f099286eea04af36cb68319,CTRL,cremad_24_d0,cremad,0,wav2vec2_base,GG,2,1,1,3424521786,b9d2465627761dd6caeb32fcaaf0d3bfa1fbd8bbc5e772c6d5dd75082db185df,6e1ae9a3ace46aa209d99c0f56236dc2064b3e2c97f084f3ab68508691442a97,1226,401,328,3.2,CTRL,0,99,pending
07844d212ed31d761634a2195aea77577ea58b2a6b443059312d8e0624ccf1d9,CTRL,cremad_24_d0,cremad,0,wav2vec2_base,GG,3,1,1,3721951984,b9d2465627761dd6caeb32fcaaf0d3bfa1fbd8bbc5e772c6d5dd75082db185df,6e1ae9a3ace46aa209d99c0f56236dc2064b3e2c97f084f3ab68508691442a97,1143,404,408,3.2,CTRL,0,99,pending
a937d6096214bb0afe7c4b92ad235b2db4b9780cfe89fcca1a9f2304488d2f4e,CTRL,cremad_24_d0,cremad,0,wav2vec2_base,GG,4,1,1,3485836597,b9d2465627761dd6caeb32fcaaf0d3bfa1fbd8bbc5e772c6d5dd75082db185df,6e1ae9a3ace46aa209d99c0f56236dc2064b3e2c97f084f3ab68508691442a97,1140,407,408,3.2,CTRL,0,99,pending
4335b99831460d7cff3efdb109471ca5be8f506a831620f84a319a1703ed2464,CTRL,cremad_24_d1,cremad,1,cnn,RR,0,0,0,2840330021,2bfed7ed7696eab9aeb9087c3fa5bbba6704c8de786c9dd5336853ba33d43415,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,393,394,11.2,CTRL,0,99,pending
f0adbccf80e03bbfbb0fe0d59d6b5e9c361f0242fac34b3b6026ea7d85da3ad1,CTRL,cremad_24_d1,cremad,1,cnn,RR,1,0,0,3535784755,2bfed7ed7696eab9aeb9087c3fa5bbba6704c8de786c9dd5336853ba33d43415,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,11.2,CTRL,0,99,pending
ac8c40cdfc45fa863b6a6582eef41db2c63122301db592450b03f07cc9a6fe55,CTRL,cremad_24_d1,cremad,1,cnn,RR,2,0,0,1012644290,2bfed7ed7696eab9aeb9087c3fa5bbba6704c8de786c9dd5336853ba33d43415,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,11.2,CTRL,0,99,pending
026569a4395a7c62e3d6bea26c0a1bd03f2fd04d3d2abdd97213c9d226aaa97f,CTRL,cremad_24_d1,cremad,1,cnn,RR,3,0,0,3331733413,2bfed7ed7696eab9aeb9087c3fa5bbba6704c8de786c9dd5336853ba33d43415,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,11.2,CTRL,0,99,pending
5906b1518547301b703dedfcd1f891f5b3bdce49efa13f328a37b38e58c28ea9,CTRL,cremad_24_d1,cremad,1,cnn,RR,4,0,0,4051988938,2bfed7ed7696eab9aeb9087c3fa5bbba6704c8de786c9dd5336853ba33d43415,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,11.2,CTRL,0,99,pending
1d5a3cc7dc4e668c5555f0a9eb2293fa464fa94b686d6fea38790ad32d0086c1,CTRL,cremad_24_d1,cremad,1,resnet_se,RR,0,0,0,2840330021,8608e2da5da3a2ed6f6ade92d3afaa2eb37704eec3a8336f256f19e5ba033089,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,393,394,15.681,CTRL,0,99,pending
2c6c4e7ed8499007fc261acf7abab4a1114b8df1a3f6c48bccacbbb8f339d4c2,CTRL,cremad_24_d1,cremad,1,resnet_se,RR,1,0,0,3535784755,8608e2da5da3a2ed6f6ade92d3afaa2eb37704eec3a8336f256f19e5ba033089,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,15.681,CTRL,0,99,pending
0e1c308cb44f921f0d99beb5d409de3a97065018c825c2bd459b49a63e09512b,CTRL,cremad_24_d1,cremad,1,resnet_se,RR,2,0,0,1012644290,8608e2da5da3a2ed6f6ade92d3afaa2eb37704eec3a8336f256f19e5ba033089,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,15.681,CTRL,0,99,pending
22e0e98b9f8cd6b4ba86efc851aa61c5775148a08e838e54a0f056cf68ceefd1,CTRL,cremad_24_d1,cremad,1,resnet_se,RR,3,0,0,3331733413,8608e2da5da3a2ed6f6ade92d3afaa2eb37704eec3a8336f256f19e5ba033089,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,15.681,CTRL,0,99,pending
4e25b09ec148742da1f73660af9ba7e0dd7203b887c9b8af2eb75c87b149b37b,CTRL,cremad_24_d1,cremad,1,resnet_se,RR,4,0,0,4051988938,8608e2da5da3a2ed6f6ade92d3afaa2eb37704eec3a8336f256f19e5ba033089,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,15.681,CTRL,0,99,pending
6de83c25aaa8898adadc7031cc2b9dd018574085e2c827b6bb7d9aea4a82991d,CTRL,cremad_24_d1,cremad,1,hubert_base,RR,0,0,0,2840330021,e32d92945559c5627497a6d2a0e2522a13789a9f264edeeeaf2b48839030d04c,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,393,394,3.2,CTRL,0,99,pending
76956e2151063d047f7c77ec2c0812c50bd41c3918f902a77e0c54e8b5b090d1,CTRL,cremad_24_d1,cremad,1,hubert_base,RR,1,0,0,3535784755,e32d92945559c5627497a6d2a0e2522a13789a9f264edeeeaf2b48839030d04c,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,3.2,CTRL,0,99,pending
f059e3597d37437b9cb3052ed603319a200ddce02d73772fc1a04fa42c6fbb50,CTRL,cremad_24_d1,cremad,1,hubert_base,RR,2,0,0,1012644290,e32d92945559c5627497a6d2a0e2522a13789a9f264edeeeaf2b48839030d04c,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,3.2,CTRL,0,99,pending
a9f1ffa32269ad75e396ceec0510205a9d3f5e1657a3d1c0ab1b0e9eb3c97e06,CTRL,cremad_24_d1,cremad,1,hubert_base,RR,3,0,0,3331733413,e32d92945559c5627497a6d2a0e2522a13789a9f264edeeeaf2b48839030d04c,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,3.2,CTRL,0,99,pending
d1474d346b4475be837a72628af541497d52dad04bcd99be02321110bcf5aed7,CTRL,cremad_24_d1,cremad,1,hubert_base,RR,4,0,0,4051988938,e32d92945559c5627497a6d2a0e2522a13789a9f264edeeeaf2b48839030d04c,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,3.2,CTRL,0,99,pending
391f0d1e4bb7fb011011c09875e3cf1d39ad7d7c00d78c51e5f6d8d08cc05c42,CTRL,cremad_24_d1,cremad,1,wavlm_base_plus,RR,0,0,0,2840330021,d42bf9522ad9210b47a5c31ccd68a2107853ce0f892735fd2f5644bf75357fe3,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,393,394,3.2,CTRL,0,99,pending
527e1c8cdc8978f0e008f06ee98cbfd874e8bd26c0cab56fbdd23c80ad8e7781,CTRL,cremad_24_d1,cremad,1,wavlm_base_plus,RR,1,0,0,3535784755,d42bf9522ad9210b47a5c31ccd68a2107853ce0f892735fd2f5644bf75357fe3,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,3.2,CTRL,0,99,pending
5a58c34662c74014de5a0b4109a66e2f03871b72bd4bec10b7e045a3eda2e05f,CTRL,cremad_24_d1,cremad,1,wavlm_base_plus,RR,2,0,0,1012644290,d42bf9522ad9210b47a5c31ccd68a2107853ce0f892735fd2f5644bf75357fe3,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,3.2,CTRL,0,99,pending
c790badcf067eca58158dd27e049c396f1ccedcccc27270bf7cfbb809e01dea8,CTRL,cremad_24_d1,cremad,1,wavlm_base_plus,RR,3,0,0,3331733413,d42bf9522ad9210b47a5c31ccd68a2107853ce0f892735fd2f5644bf75357fe3,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,3.2,CTRL,0,99,pending
925412a86987506c4f38977e44e64ade22ec2b77ca5097908b02289dc79cac0b,CTRL,cremad_24_d1,cremad,1,wavlm_base_plus,RR,4,0,0,4051988938,d42bf9522ad9210b47a5c31ccd68a2107853ce0f892735fd2f5644bf75357fe3,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,3.2,CTRL,0,99,pending
b7661a0028e6130d93478b3b73e40497c99a84b8d3edf5fd6a21945705b6620b,CTRL,cremad_24_d1,cremad,1,wav2vec2_base,RR,0,0,0,2840330021,b9d2465627761dd6caeb32fcaaf0d3bfa1fbd8bbc5e772c6d5dd75082db185df,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,393,394,3.2,CTRL,0,99,pending
a51d141f1ea8ff9b512565cea685957a4b5af9bcaae33fba928d0f1b565ca63f,CTRL,cremad_24_d1,cremad,1,wav2vec2_base,RR,1,0,0,3535784755,b9d2465627761dd6caeb32fcaaf0d3bfa1fbd8bbc5e772c6d5dd75082db185df,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,3.2,CTRL,0,99,pending
63802cd020141b06e30306f28484528b57289e97ca778efe4dc7c10483ae4d1d,CTRL,cremad_24_d1,cremad,1,wav2vec2_base,RR,2,0,0,1012644290,b9d2465627761dd6caeb32fcaaf0d3bfa1fbd8bbc5e772c6d5dd75082db185df,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,3.2,CTRL,0,99,pending
f5f00e059dfaacbdd00339ffc61a98e094198640ab2c2b1ffa0a09db4e36f055,CTRL,cremad_24_d1,cremad,1,wav2vec2_base,RR,3,0,0,3331733413,b9d2465627761dd6caeb32fcaaf0d3bfa1fbd8bbc5e772c6d5dd75082db185df,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,3.2,CTRL,0,99,pending
98420bab29f45e9dd9e544545bbf08867f6e5ecead132d010db399c4a8c1d3ad,CTRL,cremad_24_d1,cremad,1,wav2vec2_base,RR,4,0,0,4051988938,b9d2465627761dd6caeb32fcaaf0d3bfa1fbd8bbc5e772c6d5dd75082db185df,6c2e689a309686fec86b66610ae1bd819ca74281edfa8dd5d9e9c3991eafc0cf,1179,394,393,3.2,CTRL,0,99,pending
4b1c552063b60926759a1a660f2232975dd72ce8f8417d4a01803ffebd95977a,CTRL,cremad_24_d1,cremad,1,cnn,GG,0,0,0,2840330021,2bfed7ed7696eab9aeb9087c3fa5bbba6704c8de786c9dd5336853ba33d43415,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1148,408,410,10.906,CTRL,0,99,pending
6044da9394351fe5deff77ca81c8eff272ddf5c20e729be266fe63b7ce894926,CTRL,cremad_24_d1,cremad,1,cnn,GG,1,0,0,3535784755,2bfed7ed7696eab9aeb9087c3fa5bbba6704c8de786c9dd5336853ba33d43415,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1146,410,410,10.887,CTRL,0,99,pending
06f04f9f04b31ebc1d44a4631edb853a5bec81aab356248ffe8a4d5fe9285d88,CTRL,cremad_24_d1,cremad,1,cnn,GG,2,0,0,1012644290,2bfed7ed7696eab9aeb9087c3fa5bbba6704c8de786c9dd5336853ba33d43415,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1148,410,408,10.906,CTRL,0,99,pending
fd7d06bffc00b4890b5b3ed8fe419d62644033782ee302e0ced2758da020ee29,CTRL,cremad_24_d1,cremad,1,cnn,GG,3,0,0,3331733413,2bfed7ed7696eab9aeb9087c3fa5bbba6704c8de786c9dd5336853ba33d43415,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1148,408,410,10.906,CTRL,0,99,pending
6f8b22f8abdadaf8540a5be4238b707dcf627f393f16436e3c9bc86f6aa4c15b,CTRL,cremad_24_d1,cremad,1,cnn,GG,4,0,0,4051988938,2bfed7ed7696eab9aeb9087c3fa5bbba6704c8de786c9dd5336853ba33d43415,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1228,410,328,11.666,CTRL,0,99,pending
da204379a900ae7c6d7eca89b39bab76ac54c19739fc81ba1b96c3ac075428e0,CTRL,cremad_24_d1,cremad,1,resnet_se,GG,0,0,0,2840330021,8608e2da5da3a2ed6f6ade92d3afaa2eb37704eec3a8336f256f19e5ba033089,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1148,408,410,15.268,CTRL,0,99,pending
b59957fadda57787a965c087a1055e6c6812f262e11286dd825daacb12514bae,CTRL,cremad_24_d1,cremad,1,resnet_se,GG,1,0,0,3535784755,8608e2da5da3a2ed6f6ade92d3afaa2eb37704eec3a8336f256f19e5ba033089,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1146,410,410,15.242,CTRL,0,99,pending
6eca7762746f8c06a5024daf1e7b04ee58a2d3c06ced75f6ccda775351721afd,CTRL,cremad_24_d1,cremad,1,resnet_se,GG,2,0,0,1012644290,8608e2da5da3a2ed6f6ade92d3afaa2eb37704eec3a8336f256f19e5ba033089,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1148,410,408,15.268,CTRL,0,99,pending
5bf996b85386ec1696b36a8b2dd43c57902be727b5026bbc9b8206bc668a6771,CTRL,cremad_24_d1,cremad,1,resnet_se,GG,3,0,0,3331733413,8608e2da5da3a2ed6f6ade92d3afaa2eb37704eec3a8336f256f19e5ba033089,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1148,408,410,15.268,CTRL,0,99,pending
8aeaf5e7a7b4923b2d3436a9f0682d8a1f9035c17a651fd1f4e64587ffc08b79,CTRL,cremad_24_d1,cremad,1,resnet_se,GG,4,0,0,4051988938,8608e2da5da3a2ed6f6ade92d3afaa2eb37704eec3a8336f256f19e5ba033089,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1228,410,328,16.332,CTRL,0,99,pending
27e9f43a0c69963a974f3a3d10def1d844da65c05cf302482469e4b85047e378,CTRL,cremad_24_d1,cremad,1,hubert_base,GG,0,0,0,2840330021,e32d92945559c5627497a6d2a0e2522a13789a9f264edeeeaf2b48839030d04c,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1148,408,410,3.2,CTRL,0,99,pending
937bf3daedfb571544ce2c4995d760c68f1a83337b65b062aa5fc72b37df6e9d,CTRL,cremad_24_d1,cremad,1,hubert_base,GG,1,0,0,3535784755,e32d92945559c5627497a6d2a0e2522a13789a9f264edeeeaf2b48839030d04c,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1146,410,410,3.2,CTRL,0,99,pending
ddd7176ebebf5fe964cb06a0998c2bdfd57fa9e789a7443bd03da442fc49f70b,CTRL,cremad_24_d1,cremad,1,hubert_base,GG,2,0,0,1012644290,e32d92945559c5627497a6d2a0e2522a13789a9f264edeeeaf2b48839030d04c,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1148,410,408,3.2,CTRL,0,99,pending
e5a6151487cfadc5e45271f598f8ad308330ab30a46942fa0829237156ea776c,CTRL,cremad_24_d1,cremad,1,hubert_base,GG,3,0,0,3331733413,e32d92945559c5627497a6d2a0e2522a13789a9f264edeeeaf2b48839030d04c,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1148,408,410,3.2,CTRL,0,99,pending
01e555ad90aafe29e60d9648c671d8d55fbef80e8ed11ae4ea7b140189c54527,CTRL,cremad_24_d1,cremad,1,hubert_base,GG,4,0,0,4051988938,e32d92945559c5627497a6d2a0e2522a13789a9f264edeeeaf2b48839030d04c,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1228,410,328,3.2,CTRL,0,99,pending
6f601d21f9789a9a8bfdc64914155305f5369cfe8351baed363b37915f5ec518,CTRL,cremad_24_d1,cremad,1,wavlm_base_plus,GG,0,0,0,2840330021,d42bf9522ad9210b47a5c31ccd68a2107853ce0f892735fd2f5644bf75357fe3,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1148,408,410,3.2,CTRL,0,99,pending
ceb79f2a6067f6e930828ad1c92b93fd053ae5294d5749338bf073e18ab8d206,CTRL,cremad_24_d1,cremad,1,wavlm_base_plus,GG,1,0,0,3535784755,d42bf9522ad9210b47a5c31ccd68a2107853ce0f892735fd2f5644bf75357fe3,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1146,410,410,3.2,CTRL,0,99,pending
e5f547d3dd42ce53e2dd88ac127bb165b530fa369b2cc1e6b35cec254600b46d,CTRL,cremad_24_d1,cremad,1,wavlm_base_plus,GG,2,0,0,1012644290,d42bf9522ad9210b47a5c31ccd68a2107853ce0f892735fd2f5644bf75357fe3,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1148,410,408,3.2,CTRL,0,99,pending
7ece95c9509d4ae03de4a81581d00066293ca250eb6c4cdbde74503759a661e2,CTRL,cremad_24_d1,cremad,1,wavlm_base_plus,GG,3,0,0,3331733413,d42bf9522ad9210b47a5c31ccd68a2107853ce0f892735fd2f5644bf75357fe3,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1148,408,410,3.2,CTRL,0,99,pending
1de277657094b51a7d14435402ba0ad2992c7411549f62389e5adf574eec0990,CTRL,cremad_24_d1,cremad,1,wavlm_base_plus,GG,4,0,0,4051988938,d42bf9522ad9210b47a5c31ccd68a2107853ce0f892735fd2f5644bf75357fe3,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1228,410,328,3.2,CTRL,0,99,pending
5ac1c6f7346bd6f15341aa949c002faca8a504061dfa689aa5b15395b6525af6,CTRL,cremad_24_d1,cremad,1,wav2vec2_base,GG,0,0,0,2840330021,b9d2465627761dd6caeb32fcaaf0d3bfa1fbd8bbc5e772c6d5dd75082db185df,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1148,408,410,3.2,CTRL,0,99,pending
5b0dd5ff748066844321b6d21bf808628634cb4e8b1f26a8a198c544c665c17b,CTRL,cremad_24_d1,cremad,1,wav2vec2_base,GG,1,0,0,3535784755,b9d2465627761dd6caeb32fcaaf0d3bfa1fbd8bbc5e772c6d5dd75082db185df,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1146,410,410,3.2,CTRL,0,99,pending
415f44aec70b34f7b0a58980fad285b95952ad1bc55fc572ddd811e448dd3d43,CTRL,cremad_24_d1,cremad,1,wav2vec2_base,GG,2,0,0,1012644290,b9d2465627761dd6caeb32fcaaf0d3bfa1fbd8bbc5e772c6d5dd75082db185df,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1148,410,408,3.2,CTRL,0,99,pending
8571604d312020f6790d58c6f637dd46c23414151477676f1554b0bb5a7837d7,CTRL,cremad_24_d1,cremad,1,wav2vec2_base,GG,3,0,0,3331733413,b9d2465627761dd6caeb32fcaaf0d3bfa1fbd8bbc5e772c6d5dd75082db185df,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1148,408,410,3.2,CTRL,0,99,pending
610fa5db4584e7f3f6807d22f01345ed93914bce2324bc6a8c5d26b97467bc90,CTRL,cremad_24_d1,cremad,1,wav2vec2_base,GG,4,0,0,4051988938,b9d2465627761dd6caeb32fcaaf0d3bfa1fbd8bbc5e772c6d5dd75082db185df,0da1233db6fb7c8df06f33ec159aa43873daaf984a1563b57536aea8d0aefaf0,1228,410,328,3.2,CTRL,0,99,pending
89ffb957c7c481f5b8b1a645b89d379eba316bfe90ee395dbd7c38e4717e6f11,CTRL,cremad_24_d1,cremad,1,cnn,RR,0,1,1,4107679573,2bfed7ed7696eab9aeb9087c3fa5bbba6704c8de786c9dd5336853ba33d43415,7ab3edd86e645f081a4898941b5e2345540518d738a840d5fa6e268b98b43c75,1179,393,394,11.2,CTRL,0,99,pending
4cb8d34921850559077302da46704e92c025cc368eb95a9e6bf304f2b34069a4,CTRL,cremad_24_d1,cremad,1,cnn,RR,1,1,1,930489163,2bfed7ed7696eab9aeb9087c3fa5bbba6704c8de786c9dd5336853ba33d43415,7ab3edd86e645f081a4898941b5e2345540518d738a840d5fa6e268b98b43c75,1179,394,393,11.2,CTRL,0,99,pending
b0e25ebe349f1ecca7875187008e1f3bf9acc17531eb1543b4ebea100a5d099a,CTRL,cremad_24_d1,cremad,1,cnn,RR,2,1,1,3303598562,2bfed7ed7696eab9aeb9087c3fa5bbba6704c8de786c9dd5336853ba33d43415,7ab3edd86e645f081a4898941b5e2345540518d738a840d5fa6e268b98b43c75,1179,394,393,11.2,CTRL,0,99,pending
ffd72f1fb3c6e620f16c288d122e311a66f39459ef3aa443725e42f33b431b76,CTRL,cremad_24_d1,cremad,1,cnn,RR,3,1,1,2920625187,2bfed7ed7696eab9aeb9087c3fa5bbba6704c8de786c9dd5336853ba33d43415,7ab3edd86e645f081a4898941b5e2345540518d738a840d5fa6e268b98b43c75,1179,394,393,11.2,CTRL,0,99,pending
870c78983b91d83615af7a185c99efb924a7e34e0e23c0d74dea4148f4570e46,CTRL,cremad_24_d1,cremad,1,cnn,RR,4,1,1,2763606366,2bfed7ed7696eab9aeb9087c3fa5bbba6704c8de786c9dd5336853ba33d43415,7ab3edd86e645f081a4898941b5e2345540518d738a840d5fa6e268b98b43c75,1179,394,393,11.2,CTRL,0,99,pending
206d9dd64f48e69fc46d64ccc8d5590cf96653eda2c0831929c7b47ef2df2890,CTRL,cremad_24_d1,cremad,1,resnet_se,RR,0,1,1,4107679573,8608e2da5da3a2ed6f6ade92d3afaa2eb37704eec3a8336f256f19e5ba033089,7ab3edd86e645f081a4898941b5e2345540518d738a840d5fa6e268b98b43c75,1179,393,394,15.681,CTRL,0,99,pending
24c3febbd020d505b888f57a993c983c117b7843e2d1ae41e96febb05bc3cba4,CTRL,cremad_24_d1,cremad,1,resnet_se,RR,1,1,1,930489163,8608e2da5da3a2ed6f6ade92d3afaa2eb37704eec3a8336f256f19e5ba033089,7ab3edd86e645f081a4898941b5e2345540518d738a840d5fa6e268b98b43c75,1179,394,393,15.681,CTRL,0,99,pending
3c835b436e20432634fdc91409920ace4082cd7b4aaf17130a5aa930deb8c2ab,CTRL,cremad_24_d1,cremad,1,resnet_se,RR,2,1,1,3303598562,8608e2da5da3a2ed6f6ade92d3afaa2eb37704eec3a8336f256f19e5ba033089,7ab3edd86e645f081a4898941b5e2345540518d738a840d5fa6e268b98b43c75,1179,394,393,15.681,CTRL,0,99,pending
b5d844c786212776fd4f1fd43abd0c53b4b4191513a5506ef63ed17f4f1ae406,CTRL,cremad_24_d1,cremad,1,resnet_se,RR,3,1,1,2920625187,8608e2da5da3a2ed6f6ade92d3afaa2eb37704eec3a8336f256f19e5ba033089,7ab3edd86e645f081a4898941b5e2345540518d738a840d5fa6e268b98b43c75,1179,394,393,15.681,CTRL,0,99,pending
