sample_index,corpus,relative_path,bytes,sha256,speaker,sex,label,label_index,sentence,take,intensity
287,subesco,F_06_SIMI_S_9_ANGRY_5.wav,386796,9f008955d049e47eba2d4281ff8b60ec5a09f8e2e21e410da069a18601bb52d8,F06,F,ANGRY,0,S9,T5,
288,subesco,F_06_SIMI_S_9_DISGUST_4.wav,386796,7d9f381d2d4be528caa4574ffd7de2c6c6000803a22c094b473a0be49adc1c75,F06,F,DISGUST,1,S9,T4,
289,subesco,F_06_SIMI_S_9_FEAR_5.wav,386796,6f39289c83ce62d1f09d35aa9ec4e158a9ee9a020ad4fb9704af0382b4e60736,F06,F,FEAR,2,S9,T5,
290,subesco,F_06_SIMI_S_9_HAPPY_4.wav,386796,c3a0430d9096393affd6d4bd446589c6ae0ec484470c69cfd3109c9c6fdfad54,F06,F,HAPPY,3,S9,T4,
291,subesco,F_06_SIMI_S_9_NEUTRAL_2.wav,384566,1e4843a2f14e3374b339fdf6044d5d59b5b876dcc1ab65f92135da4f6598c722,F06,F,NEUTRAL,4,S9,T2,
292,subesco,F_06_SIMI_S_9_SAD_5.wav,385682,44a91906b787a825a97ed9523da78f189c6f3dd147bbb88dcabbf61796ca14f1,F06,F,SAD,5,S9,T5,
293,subesco,F_06_SIMI_S_9_SURPRISE_3.wav,386796,fdaa5b503d768f9d59da846e75cd1a9f69ea8c9a16dd8cbe79068a98b36aa2db,F06,F,SURPRISE,6,S9,T3,
294,subesco,F_07_TITHI_S_10_ANGRY_1.wav,385682,0bcf64a1224b37058bf07b61d92303935b003e24415af1cf7673fc8106f5266d,F07,F,ANGRY,0,S10,T1,
295,subesco,F_07_TITHI_S_10_DISGUST_5.wav,385682,909b977bbcc63cf34e123e6249ca195f8c988ce810c9ac29ea6c134d6a74c46e,F07,F,DISGUST,1,S10,T5,
296,subesco,F_07_TITHI_S_10_FEAR_4.wav,386796,2fc3f05be0e731100b23a5fbd5981b2fb54ed16e0ea065ce0ed3b5b0b37d4097,F07,F,FEAR,2,S10,T4,
297,subesco,F_07_TITHI_S_10_HAPPY_3.wav,386796,b5a18a2b34e22dcef796c132ce5e91ccb35beb45f68b43d464bd9aee1a83acaa,F07,F,HAPPY,3,S10,T3,
298,subesco,F_07_TITHI_S_10_NEUTRAL_1.wav,386796,93f874d87f08c85dbd072b0ac7d08ceaef24d5b0a85c0f9272aa7afa84cccd7d,F07,F,NEUTRAL,4,S10,T1,
299,subesco,F_07_TITHI_S_10_SAD_1.wav,386796,8a8838d7734ef3e13f5bff0d870cf757b3e80745686438724badf706db99c117,F07,F,SAD,5,S10,T1,
300,subesco,F_07_TITHI_S_10_SURPRISE_3.wav,385682,75fed9f620c274ebadad783c72d89c1a2b99195a61503180a01ac0efbacb6010,F07,F,SURPRISE,6,S10,T3,
301,subesco,F_07_TITHI_S_1_ANGRY_4.wav,386796,8d2f426ab9a112860862453b2075fbef2ab741797983188551573d536cb95dcf,F07,F,ANGRY,0,S1,T4,
302,subesco,F_07_TITHI_S_1_DISGUST_2.wav,386796,714ddf923534813132ccb1b0c4e681e20bdcc7074d779efc84d98b8ff48d78ae,F07,F,DISGUST,1,S1,T2,
303,subesco,F_07_TITHI_S_1_FEAR_3.wav,386796,4072353e0c5669a9eac9fc97c2ad2b9b8df746003f3c0f1b1336a724a11a0b9c,F07,F,FEAR,2,S1,T3,
304,subesco,F_07_TITHI_S_1_HAPPY_1.wav,386796,261ba306d1b9c324f5ad6fafce1941744c3784ce029aa33cd6897e9c19d315c9,F07,F,HAPPY,3,S1,T1,
305,subesco,F_07_TITHI_S_1_NEUTRAL_3.wav,385682,d1b967c25b6cfd2ef590ff8481bfe83ec022b09de59a0c37fcbfb25c9c50ed9c,F07,F,NEUTRAL,4,S1,T3,
306,subesco,F_07_TITHI_S_1_SAD_5.wav,385682,2f1cae8aa3d1e1033453555114bd7260d98eb64274375299f3c7934125f2606b,F07,F,SAD,5,S1,T5,
307,subesco,F_07_TITHI_S_1_SURPRISE_2.wav,386796,d99b24ad24f89f74d8d84ae2aebd80d187fd14b62cd3a6b7b4ffae671c338e5c,F07,F,SURPRISE,6,S1,T2,
308,subesco,F_07_TITHI_S_2_ANGRY_5.wav,385682,8949107b9f232ddf800c2947ab8167cd87ab308e68877ed3d9e48bb115984b56,F07,F,ANGRY,0,S2,T5,
309,subesco,F_07_TITHI_S_2_DISGUST_5.wav,386796,748c698c32fe12d36ea1696042d88bb9b815cd0b57008a7b8ee14dee4d80bf96,F07,F,DISGUST,1,S2,T5,
310,subesco,F_07_TITHI_S_2_FEAR_4.wav,386796,3acbc59189c6472437351dddb6847c9353c0588a701aafe495edb4150abf86ba,F07,F,FEAR,2,S2,T4,
311,subesco,F_07_TITHI_S_2_HAPPY_4.wav,384566,033f4786995485e707c694ecbef70ba40725d27a64f70d6281e65ee428bd62d7,F07,F,HAPPY,3,S2,T4,
312,subesco,F_07_TITHI_S_2_NEUTRAL_5.wav,385682,3732c44252a686ea1eb581552cf27b9f6f0377f74e1c113203f01f35df29050b,F07,F,NEUTRAL,4,S2,T5,
313,subesco,F_07_TITHI_S_2_SAD_3.wav,386796,6d52aba1881ce69587be9533054d029f6ff2ee81ec080eb6ebd6bb16780b2ea3,F07,F,SAD,5,S2,T3,
314,subesco,F_07_TITHI_S_2_SURPRISE_1.wav,384566,5a093dc0c236825b9bba1de0056df466d9c3d5117bc442c7436c6aede59f5e90,F07,F,SURPRISE,6,S2,T1,
315,subesco,F_07_TITHI_S_3_ANGRY_1.wav,386796,986829e3a857061382220c34615d6498bda6e04539c37bfaefa62d83bcdb157c,F07,F,ANGRY,0,S3,T1,
316,subesco,F_07_TITHI_S_3_DISGUST_5.wav,385682,1b94c69d2271de9b05f58ee462a413c32e2d5199c62b9db262c95ab1b9c06d9d,F07,F,DISGUST,1,S3,T5,
317,subesco,F_07_TITHI_S_3_FEAR_2.wav,385682,2603cbcd7ebf5e5aa87a5e909780bb1082fcc41567060f1b4bfe624d604c8afc,F07,F,FEAR,2,S3,T2,
318,subesco,F_07_TITHI_S_3_HAPPY_3.wav,386796,a2d83e7494524fd5ce26e23508ae92d2a13eb882f68b0e3c0c5d3d4b84848978,F07,F,HAPPY,3,S3,T3,
319,subesco,F_07_TITHI_S_3_NEUTRAL_3.wav,386796,e40636f21b061132ffce7d1d758914c27c2d47f7e8024a870cbdc04e7315e3a0,F07,F,NEUTRAL,4,S3,T3,
320,subesco,F_07_TITHI_S_3_SAD_1.wav,386796,a28eb726342d15945a154ea6855df8e5cfbcaf39e52a148425b223962cd6ba50,F07,F,SAD,5,S3,T1,
321,subesco,F_07_TITHI_S_3_SURPRISE_5.wav,385682,b37fbcdcbe6a7c74d8983e061b94787168957940f0594fea5c10f7e099de6622,F07,F,SURPRISE,6,S3,T5,
322,subesco,F_07_TITHI_S_6_ANGRY_2.wav,385682,814c32fdbb8e7298576c2292bf2e17b018d91f3ba94d31eae8f817868fc36aba,F07,F,ANGRY,0,S6,T2,
323,subesco,F_07_TITHI_S_6_DISGUST_4.wav,386796,5453d626a19c59784c50f2a15785335c422e013f9efbd8d153a1f4a1fc9d9fb7,F07,F,DISGUST,1,S6,T4,
324,subesco,F_07_TITHI_S_6_FEAR_3.wav,385682,cebace1424f63bdfa393f0b149b95ea7ad2d9bd42ee90917ff6152d7eaaf60e8,F07,F,FEAR,2,S6,T3,
325,subesco,F_07_TITHI_S_6_HAPPY_1.wav,386796,969d822b1840b2aab33dfe5dafeccd2e6b6449143bd059fcb444d0cf0d24eee0,F07,F,HAPPY,3,S6,T1,
326,subesco,F_07_TITHI_S_6_NEUTRAL_4.wav,384566,090cd2e672617dc245aac5bf4cd764a1f2d838efed5f573ebe6b834500e3d816,F07,F,NEUTRAL,4,S6,T4,
327,subesco,F_07_TITHI_S_6_SAD_1.wav,385682,9afd57921017d99fcc55f53eee8bafff20c84f0bffe73db7e2eb893d8a1f51cf,F07,F,SAD,5,S6,T1,
328,subesco,F_07_TITHI_S_6_SURPRISE_2.wav,387910,5d82a98b94b71e854ecc414dcabba3671241767982bea42e3a3469ee5a094503,F07,F,SURPRISE,6,S6,T2,
329,subesco,F_07_TITHI_S_8_ANGRY_5.wav,384566,2f1a563186c538240f7162f892a5bc5e22ce3a8df55c672748e93416e8d0372b,F07,F,ANGRY,0,S8,T5,
330,subesco,F_07_TITHI_S_8_DISGUST_1.wav,386796,574258f87f1f7e958887b3c2855054647b3421e586d99439c3f99d3dcbcbc9c5,F07,F,DISGUST,1,S8,T1,
331,subesco,F_07_TITHI_S_8_FEAR_3.wav,385682,230e6e6e1afb43c0f507833b08fdfc996800ed5a9e1493d5131b41f330dc2094,F07,F,FEAR,2,S8,T3,
332,subesco,F_07_TITHI_S_8_HAPPY_1.wav,385682,67313ee070cfe1afcecf1d594066c3329cf58b293e1c619c582cab9a3ec85631,F07,F,HAPPY,3,S8,T1,
333,subesco,F_07_TITHI_S_8_NEUTRAL_4.wav,384566,57358b51a59c5bdbd3f093f06911f03189f58b70a19eb4e0f6bbfa633f7b642c,F07,F,NEUTRAL,4,S8,T4,
334,subesco,F_07_TITHI_S_8_SAD_5.wav,386796,3eabad64ce6b0361c53512980322c6bb989ddab0a7ee0e835ac4f16dd7c74ea2,F07,F,SAD,5,S8,T5,
335,subesco,F_07_TITHI_S_8_SURPRISE_3.wav,386796,263e76d7d8e7fb78292d11116c5bce7179fbbec60540467eb6271ed0ba5c08ef,F07,F,SURPRISE,6,S8,T3,
336,subesco,F_07_TITHI_S_9_ANGRY_4.wav,387910,b13aed3c253bbed2576629007bce64e5a8894ceba71f22cad0f1888cf69d0824,F07,F,ANGRY,0,S9,T4,
337,subesco,F_07_TITHI_S_9_DISGUST_5.wav,386796,adda705e395225a03889f7fdff9bbe9892185fb5663f5107d29407e82d193d10,F07,F,DISGUST,1,S9,T5,
338,subesco,F_07_TITHI_S_9_FEAR_3.wav,386796,9f03e02ef8304ea02786dff12491e059e9cb72a3e51bff410ccf68fa8fd9ac7c,F07,F,FEAR,2,S9,T3,
339,subesco,F_07_TITHI_S_9_HAPPY_3.wav,385682,75f160b060f146ccda34068f02dc0a45bc6bc2e0714e6b38fe0ed46fdbea1424,F07,F,HAPPY,3,S9,T3,
340,subesco,F_07_TITHI_S_9_NEUTRAL_4.wav,386796,3f4142bab9cf97eb0bcd1f219c97049b9991e08cc6a0ffcf57d87c142fbda0e1,F07,F,NEUTRAL,4,S9,T4,
341,subesco,F_07_TITHI_S_9_SAD_5.wav,389024,35db37a3314e4c6d344cfcd9c50cfb2d25fae6befd5d999bd2a571cd6462db73,F07,F,SAD,5,S9,T5,
342,subesco,F_07_TITHI_S_9_SURPRISE_5.wav,386796,fa704b4b386c846e2434055d3b11e992c50c7d6b4151ca7b1c381d393c2a35c2,F07,F,SURPRISE,6,S9,T5,
343,subesco,F_08_JOYEETA_S_10_ANGRY_4.wav,386796,ec159ef7e3185f449e72ef68c4938b64a5e871804594e4e8ab36dce0a0a8551e,F08,F,ANGRY,0,S10,T4,
344,subesco,F_08_JOYEETA_S_10_DISGUST_5.wav,386796,4b77c5a18ce4def74e9833dbe14b4f1c9004d670350b91b744095d28985963b2,F08,F,DISGUST,1,S10,T5,
345,subesco,F_08_JOYEETA_S_10_FEAR_3.wav,386796,045f42abf4548848dd532fb7114be8b192f96234a7f90e1c62c9971d75f5e4d7,F08,F,FEAR,2,S10,T3,
346,subesco,F_08_JOYEETA_S_10_HAPPY_2.wav,386796,28ceb3b8d0d6eb7d59f110459bf8099910adeca646107a99f97634405c20aa74,F08,F,HAPPY,3,S10,T2,
347,subesco,F_08_JOYEETA_S_10_NEUTRAL_1.wav,386796,bbc3422386a61f8a104c945b115e25232e0088dd9617888b667de3fa812e46a2,F08,F,NEUTRAL,4,S10,T1,
348,subesco,F_08_JOYEETA_S_10_SAD_3.wav,385682,19f4f877324c4b07be79b24e7adf78a26337d6849f65c1204852a55aa57d8202,F08,F,SAD,5,S10,T3,
349,subesco,F_08_JOYEETA_S_10_SURPRISE_4.wav,386796,cd0592aa4eac071ba22ef790844cd5a3c8df64b33dfcce03adbb054cd385362d,F08,F,SURPRISE,6,S10,T4,
350,subesco,F_08_JOYEETA_S_1_ANGRY_2.wav,385682,34ee1b8000486e52ae6ffbfaf13312e6add8b401ebc6b923b92db07213c174d5,F08,F,ANGRY,0,S1,T2,
351,subesco,F_08_JOYEETA_S_1_DISGUST_1.wav,386796,0b06d8fea04b04b79f805391eff190cce9adbf42a61e45c422fac62f7363e2fc,F08,F,DISGUST,1,S1,T1,
352,subesco,F_08_JOYEETA_S_1_FEAR_1.wav,386796,4ea471ced9965fb8aba260566b0422846970c254c8d5bac77f79013bbd12bc26,F08,F,FEAR,2,S1,T1,
353,subesco,F_08_JOYEETA_S_1_HAPPY_4.wav,386796,41ebd061a80de4d8f20de0ff0b560815093011ffc43682233f27f5c6544a3368,F08,F,HAPPY,3,S1,T4,
354,subesco,F_08_JOYEETA_S_1_NEUTRAL_2.wav,386796,735a1193939cdaf88d2f2d9c90fe4ac3b03aed188945a48455a2ec46e5506478,F08,F,NEUTRAL,4,S1,T2,
355,subesco,F_08_JOYEETA_S_1_SAD_1.wav,386796,1ff150ec346d4cdc2952678f97313393e831f71e629e50b5496e481e11e30063,F08,F,SAD,5,S1,T1,
356,subesco,F_08_JOYEETA_S_1_SURPRISE_1.wav,385682,f67ddb3831fa8155d646eb598dfdd2b6daa4109a08e5ff9fc20ba0b7389888b7,F08,F,SURPRISE,6,S1,T1,
357,subesco,F_08_JOYEETA_S_2_ANGRY_2.wav,385682,0201d1d286a252fbc744bd743df0be62d0db7206acc4b67e27e237ba13ce2679,F08,F,ANGRY,0,S2,T2,
358,subesco,F_08_JOYEETA_S_2_DISGUST_4.wav,386796,4c8707604005ad1956a9f03865c1e26d814a6cd02daaf7ca593d946a9c4856d3,F08,F,DISGUST,1,S2,T4,
359,subesco,F_08_JOYEETA_S_2_FEAR_2.wav,385682,5257c65910a01a244f5e5f37aa4ac15d4ec5aebc6ed4a6fe03befedc1b492788,F08,F,FEAR,2,S2,T2,
360,subesco,F_08_JOYEETA_S_2_HAPPY_1.wav,385682,b4884d6a593df920df03ccfae77119b0ce4aa79e9cf80a985a33fc5756eacf2b,F08,F,HAPPY,3,S2,T1,
361,subesco,F_08_JOYEETA_S_2_NEUTRAL_4.wav,386796,6b892d08587458d2f2eeb79cc11201a38ea055ab329ab4bd4c9be947343dd6ca,F08,F,NEUTRAL,4,S2,T4,
362,subesco,F_08_JOYEETA_S_2_SAD_2.wav,385682,6d5cfa177b0632e9ebc8a0be0c219302ab731127b13eb33a7707acbae837f57b,F08,F,SAD,5,S2,T2,
363,subesco,F_08_JOYEETA_S_2_SURPRISE_3.wav,386796,88be7e7ad2bc3f717783bb71c1c5dfcb8cdae08e2d1b2adfeef457fbc6480967,F08,F,SURPRISE,6,S2,T3,
364,subesco,F_08_JOYEETA_S_3_ANGRY_1.wav,386796,698c3c12e1436e67ff47c6602b68aa62ce935d0642455217d7d9d2576da9fb12,F08,F,ANGRY,0,S3,T1,
365,subesco,F_08_JOYEETA_S_3_DISGUST_1.wav,384566,2dc84ef68572b7994f97cce07f4186d1b4bf85da46e171a9d44f45c5dffaf81e,F08,F,DISGUST,1,S3,T1,
366,subesco,F_08_JOYEETA_S_3_FEAR_2.wav,385682,8cb18ed6a4243592241cd4031cbea492d523f3d241f6a3f6153e3f4e1b7ccb83,F08,F,FEAR,2,S3,T2,
367,subesco,F_08_JOYEETA_S_3_HAPPY_2.wav,386796,d0fef5a75747afa1ecff771398601076a002bcf426d93039896bb501eb9d7b85,F08,F,HAPPY,3,S3,T2,
368,subesco,F_08_JOYEETA_S_3_NEUTRAL_1.wav,386796,7fee01dcfd9368d95f2213f0d603c492acdbe28b8dcc566da7560b8f24fb760e,F08,F,NEUTRAL,4,S3,T1,
369,subesco,F_08_JOYEETA_S_3_SAD_2.wav,386796,26d9133d84a8c081dc1963c8ce209b43ab8b1dbce4ed87b8977eddb13997db33,F08,F,SAD,5,S3,T2,
370,subesco,F_08_JOYEETA_S_3_SURPRISE_2.wav,386796,7e410238aabf55409d6cce81cbae6940b1b910e44b7ddbb2ea4133cbaab8c0ae,F08,F,SURPRISE,6,S3,T2,
371,subesco,F_08_JOYEETA_S_6_ANGRY_3.wav,385682,55497c0a78985a8d2ca839446079f63c10749a9c37676a04406cf9ee92278ca7,F08,F,ANGRY,0,S6,T3,
372,subesco,F_08_JOYEETA_S_6_DISGUST_2.wav,386796,b58cef1712e612f29cf372dcf8bdedba3b5da3137076f35c9aba4a3f0180f27f,F08,F,DISGUST,1,S6,T2,
373,subesco,F_08_JOYEETA_S_6_FEAR_1.wav,386796,c1dfd9202cf4d5b634bd371f97e206c1ff7a33ea590e15455f477357c58d1900,F08,F,FEAR,2,S6,T1,
374,subesco,F_08_JOYEETA_S_6_HAPPY_5.wav,386796,f2c65a2818c37cf8c30a68da349b9a8ae6b0e0020667bbdf6f6e261e7ff7e978,F08,F,HAPPY,3,S6,T5,
375,subesco,F_08_JOYEETA_S_6_NEUTRAL_1.wav,387910,dfd61ebd8f73e289b3f68c8e146252cac21619f0aa1caaa21ac91c9d8bef265e,F08,F,NEUTRAL,4,S6,T1,
376,subesco,F_08_JOYEETA_S_6_SAD_2.wav,386796,eb9fd108347e13a695eeab755d1d17465d7e1eb7966442eb4dcb2557213d8b76,F08,F,SAD,5,S6,T2,
377,subesco,F_08_JOYEETA_S_6_SURPRISE_3.wav,385682,71d8b9da83ce88e66a7bfc0b2ef4a8aeab4d6f7849b34e19779ab8f5a6384727,F08,F,SURPRISE,6,S6,T3,
378,subesco,F_08_JOYEETA_S_8_ANGRY_3.wav,386796,7b9a57f1ad56f48786c01eb0379f8d2da602158e531934dd6bea73a2c4147ee8,F08,F,ANGRY,0,S8,T3,
379,subesco,F_08_JOYEETA_S_8_DISGUST_1.wav,386796,f8ec13f47391b232e5dd093621b24f0024715f891a304d9ab93824faf6d252a2,F08,F,DISGUST,1,S8,T1,
380,subesco,F_08_JOYEETA_S_8_FEAR_1.wav,386796,936250051a86c3faf965fc99f9f1d3d37a26988b52af491f54924d4ef8e78403,F08,F,FEAR,2,S8,T1,
381,subesco,F_08_JOYEETA_S_8_HAPPY_5.wav,386796,60180d3a160ea96412ab8172f73188424dbe10751be9f2f8b5825937441b83ae,F08,F,HAPPY,3,S8,T5,
382,subesco,F_08_JOYEETA_S_8_NEUTRAL_1.wav,386796,42dd01e5179c9d561e5fc88ba0ea46036317c74cfd8a0c6a009676abfaed405a,F08,F,NEUTRAL,4,S8,T1,
383,subesco,F_08_JOYEETA_S_8_SAD_2.wav,385682,7e97a121f0d2357aae62be4dbc9afe60f4f5d69a1f8669924adfd9944eadb170,F08,F,SAD,5,S8,T2,
384,subesco,F_08_JOYEETA_S_8_SURPRISE_2.wav,386796,ee9c7f0d3f01b136ded279fbe2edceb1c95d7c9f2317fa46ff9bbdeacfe2d7b7,F08,F,SURPRISE,6,S8,T2,
385,subesco,F_08_JOYEETA_S_9_ANGRY_5.wav,386796,d62b0735ae1cb5efc51a0dda5050154f6f79bbdff1e1c5ddcd2f1d34a9c11df3,F08,F,ANGRY,0,S9,T5,
386,subesco,F_08_JOYEETA_S_9_DISGUST_4.wav,386796,789a5e033b9f9f9e933117e9f756dee54cabbdfc427379e95df5dfaf8c5444e7,F08,F,DISGUST,1,S9,T4,
387,subesco,F_08_JOYEETA_S_9_FEAR_1.wav,386796,ee2b5adf9bb51a02e2400a615b474a3237d9b8c78851962b0e8d3c94063c7d4b,F08,F,FEAR,2,S9,T1,
388,subesco,F_08_JOYEETA_S_9_HAPPY_5.wav,385682,edb59c29ab069834c83f31acc007187117b73bb9d501314ddd34d574c5f75d7d,F08,F,HAPPY,3,S9,T5,
389,subesco,F_08_JOYEETA_S_9_NEUTRAL_1.wav,385682,a8d3a0aeca891b52d0822346503652b672369b2a55eea43a54ae309372ee658f,F08,F,NEUTRAL,4,S9,T1,
390,subesco,F_08_JOYEETA_S_9_SAD_2.wav,386796,f09ca50ab1c3ca590b9882f2c3b0098f735e06f12271b7fe7ad70680ddc85649,F08,F,SAD,5,S9,T2,
391,subesco,F_08_JOYEETA_S_9_SURPRISE_4.wav,386796,571af70b33372da5fed39551efd4e7a4058d01d84aba5c848dd5217f7b5445c6,F08,F,SURPRISE,6,S9,T4,
392,subesco,F_09_CHAITY_S_10_ANGRY_2.wav,360492,16582dc6b69f38edaa9dadfe8bb1abfdb775efd7ef3140c65d8b553fe18e0044,F09,F,ANGRY,0,S10,T2,
393,subesco,F_09_CHAITY_S_10_DISGUST_1.wav,384566,36db9ff92b817905a8ce0380a7e86cd4aeb72d30cebc9e7a158fd5cda15ce0df,F09,F,DISGUST,1,S10,T1,
394,subesco,F_09_CHAITY_S_10_FEAR_2.wav,360492,c58d43bb5c683605cccc9379cbff508fb12d370b5ace785360cf6c78f9ac37a6,F09,F,FEAR,2,S10,T2,
395,subesco,F_09_CHAITY_S_10_HAPPY_5.wav,355372,0db392f68a95e72d458e6f0822812a51179cdba37b627ee8bc86d87ef9b06d0b,F09,F,HAPPY,3,S10,T5,
396,subesco,F_09_CHAITY_S_10_NEUTRAL_5.wav,385682,79b962fd1b8a6ee0d355b582c3525697063ef4bae868a6594b68ae93f567ec15,F09,F,NEUTRAL,4,S10,T5,
397,subesco,F_09_CHAITY_S_10_SAD_5.wav,386796,b2ae3b9bc1cb5dd699e90b40979ab00d70c0229c92ba9c708ee3a00805f93e2d,F09,F,SAD,5,S10,T5,
398,subesco,F_09_CHAITY_S_10_SURPRISE_5.wav,385682,5c26b2c7b42d6a971748a385c4d571237c56ce4cf86612f1cbf83a5997863de8,F09,F,SURPRISE,6,S10,T5,
399,subesco,F_09_CHAITY_S_1_ANGRY_3.wav,354348,c40886daaf12e1d313328c76c4e20b4f9add960bf386c1449caf846f2de9867a,F09,F,ANGRY,0,S1,T3,
400,subesco,F_09_CHAITY_S_1_DISGUST_5.wav,387910,c9931ab6f1825e345cd8ac5b8bbbf95227615297754f658217f5691a73fd4acb,F09,F,DISGUST,1,S1,T5,
401,subesco,F_09_CHAITY_S_1_FEAR_1.wav,364590,3c5bf789b1696f0f54d6f969a98936900c999c2e9b886bd51331e917a062a635,F09,F,FEAR,2,S1,T1,
402,subesco,F_09_CHAITY_S_1_HAPPY_3.wav,349228,2a66a4cb2bddb442e72b3f89e465438eb374711616077ab78a7f5dd90b148f12,F09,F,HAPPY,3,S1,T3,
403,subesco,F_09_CHAITY_S_1_NEUTRAL_1.wav,386796,0319167a1d73d4886a0f0b36bb187ae04ef8021841c97470847f6b06b14da26c,F09,F,NEUTRAL,4,S1,T1,
404,subesco,F_09_CHAITY_S_1_SAD_5.wav,386796,6ab20962a6989d7ac77ce0619b68961759395bdc97ff93c5dd37911b59c91d05,F09,F,SAD,5,S1,T5,
405,subesco,F_09_CHAITY_S_1_SURPRISE_3.wav,386796,d2f0024f1bdedcce7520ef8b638b84e622e83922dfb6c32838da5f7373ae9495,F09,F,SURPRISE,6,S1,T3,
406,subesco,F_09_CHAITY_S_2_ANGRY_4.wav,347180,60237484e5ba94ee867da100f7c6d1fe714cb4e5e3a402ad82e14bc67f40aee0,F09,F,ANGRY,0,S2,T4,
407,subesco,F_09_CHAITY_S_2_DISGUST_3.wav,386796,35440d3083035b15bb5034c75937186b6ea44457c67c071c6241c75a027f37fb,F09,F,DISGUST,1,S2,T3,
408,subesco,F_09_CHAITY_S_2_FEAR_1.wav,364588,d3c3067d6578650c79a553a7f4754930625d3054a0a36fd728e02c2f5ffe5797,F09,F,FEAR,2,S2,T1,
409,subesco,F_09_CHAITY_S_2_HAPPY_5.wav,353324,aaac5e2a7b6a53558f9917433a517e74933f975ff58a7066f3f02679c03c6678,F09,F,HAPPY,3,S2,T5,
410,subesco,F_09_CHAITY_S_2_NEUTRAL_3.wav,386796,d0eba2c3926026dae6c8099f6b311d5a3c850f00787e620170a4bfb33bca2052,F09,F,NEUTRAL,4,S2,T3,
411,subesco,F_09_CHAITY_S_2_SAD_2.wav,386796,97e44e042e977c3909e2a71b384da1889fbda191a604287251a23dd92578c929,F09,F,SAD,5,S2,T2,
412,subesco,F_09_CHAITY_S_2_SURPRISE_2.wav,386796,c364b72ef75767b5294322e44d9bb8e35183e16d33b7819a0c6ac0f703d6cf98,F09,F,SURPRISE,6,S2,T2,
413,subesco,F_09_CHAITY_S_3_ANGRY_3.wav,347180,cd1dda3bafe5f35609e4d7039f72d94a49b6d03f39207cd7a18816a6ad67022d,F09,F,ANGRY,0,S3,T3,
414,subesco,F_09_CHAITY_S_3_DISGUST_4.wav,384566,ebd83afd2b8d2d980e9dc2299e88e3dffdb9c833190563938117f4187e5d8f0f,F09,F,DISGUST,1,S3,T4,
415,subesco,F_09_CHAITY_S_3_FEAR_2.wav,353324,b3e3232a8dfb639b2920c1f73d98cd8ba91696a7dc100563f8d8fe44d3cf86ab,F09,F,FEAR,2,S3,T2,
416,subesco,F_09_CHAITY_S_3_HAPPY_3.wav,343084,2b97dbb7726f088fea18ea9a764490c0f4917df67c68557138f0da6a87941874,F09,F,HAPPY,3,S3,T3,
417,subesco,F_09_CHAITY_S_3_NEUTRAL_4.wav,386796,b3e64c124e38576a94910e43bdc3c7c26aef8cb139b4089f2fcba6e98ffbe51c,F09,F,NEUTRAL,4,S3,T4,
418,subesco,F_09_CHAITY_S_3_SAD_4.wav,386796,5feb5b848fcf35367e90ae1ece07d33ea0750ee0d229d60261b7b70bef5da98d,F09,F,SAD,5,S3,T4,
419,subesco,F_09_CHAITY_S_3_SURPRISE_2.wav,386796,7daebb73eb7a77aa0f9e4389efa55ffc7d6e47464d35059890227dc87c78289f,F09,F,SURPRISE,6,S3,T2,
420,subesco,F_09_CHAITY_S_6_ANGRY_5.wav,358444,b0fc09827ecce14bbb245f02f6adafcd002ec52552fd51404a17eb7dafdbe5be,F09,F,ANGRY,0,S6,T5,
421,subesco,F_09_CHAITY_S_6_DISGUST_4.wav,386796,11731799431abf3fccd2cbe7f6386ce7271d6ba2f6c4e778f99be19d167927b8,F09,F,DISGUST,1,S6,T4,
422,subesco,F_09_CHAITY_S_6_FEAR_4.wav,353324,b144ecc69fc3eae8f4aa5373c9560c84f3392910a38204484e65e06a96afed84,F09,F,FEAR,2,S6,T4,
423,subesco,F_09_CHAITY_S_6_HAPPY_5.wav,355372,041eac2da1a9940ae6ab0107f7f584b7074f8e68678587f22b98e9ecec888d8c,F09,F,HAPPY,3,S6,T5,
424,subesco,F_09_CHAITY_S_6_NEUTRAL_5.wav,385682,b2378286e4064572eaccbfa5e615706be0802953724a1646052502d498826714,F09,F,NEUTRAL,4,S6,T5,
425,subesco,F_09_CHAITY_S_6_SAD_5.wav,386796,49e67568955b3dd3afd2ca2b2494264a4426a8aae86de6e03913297da8a25b7d,F09,F,SAD,5,S6,T5,
426,subesco,F_09_CHAITY_S_6_SURPRISE_5.wav,386796,fa873a463389e7e0317b41814718fad0edc3a9a3fc117587af274fb4822f55d8,F09,F,SURPRISE,6,S6,T5,
427,subesco,F_09_CHAITY_S_8_ANGRY_3.wav,357420,681bd3b9b357cf04fd12f5305ec2c57ae6c5bfd3afd7a808c8e5101a5214bf0d,F09,F,ANGRY,0,S8,T3,
428,subesco,F_09_CHAITY_S_8_DISGUST_4.wav,384566,7ebbcd19dda979bb3e5c7b29183e32656430a64c59cff39ed3982358cca48826,F09,F,DISGUST,1,S8,T4,
429,subesco,F_09_CHAITY_S_8_FEAR_2.wav,364588,5a4b443e7c7be043b78a89d9e36728a2141022f9220681978733efaf6077007a,F09,F,FEAR,2,S8,T2,
