sample_index,corpus,relative_path,file_size_bytes,sha256,label_name,label_index,speaker_id,wav_samplerate,wav_frames,wav_channels,wav_subtype,parse_status,read_status,error
711,ravdess,Actor_12/03-01-07-02-02-02-12.wav,428556,956c7f511055775c1af4b5f1a63cee273d8b391322936c99e7683adf77091402,disgust,6,12,48000,190591,1,PCM_16,ok,ok,
712,ravdess,Actor_12/03-01-08-01-01-01-12.wav,386918,b63d2f3c840e02d0870d8f5317018c7b236543ecb621e2fb766c1502ee7b15fd,surprised,7,12,48000,169770,1,PCM_16,ok,ok,
713,ravdess,Actor_12/03-01-08-01-01-02-12.wav,396526,957c530b130a4093d7dbe241acd7d9a624b9fcd0f257566f19be1b5c840925fe,surprised,7,12,48000,174574,1,PCM_16,ok,ok,
714,ravdess,Actor_12/03-01-08-01-02-01-12.wav,383714,84560a6b0d28ecfad807b6f216fac4d36108253cc0c1b411aec7ae9adfb0fcb9,surprised,7,12,48000,168168,1,PCM_16,ok,ok,
715,ravdess,Actor_12/03-01-08-01-02-02-12.wav,393324,cbb951592af0773e2e31429228504179daf71d031e2237cb3e0edb3ce4f3ae8e,surprised,7,12,48000,172973,1,PCM_16,ok,ok,
716,ravdess,Actor_12/03-01-08-02-01-01-12.wav,402932,a0e18a0edbab00b1a066088ff6cf7d5061eeba7ed764ec4ebf36ac0c748cb7f5,surprised,7,12,48000,177777,1,PCM_16,ok,ok,
717,ravdess,Actor_12/03-01-08-02-01-02-12.wav,406136,5348e84c4d60630c999e27e544c2a80b673721c5cb40db7bab8e46d573ca2925,surprised,7,12,48000,179379,1,PCM_16,ok,ok,
718,ravdess,Actor_12/03-01-08-02-02-01-12.wav,406128,accd314cf05279a00348d3a239408dadc42d4c1824e60cce04a49dd21297f960,surprised,7,12,48000,179379,1,PCM_16,ok,ok,
719,ravdess,Actor_12/03-01-08-02-02-02-12.wav,399730,9daee303d15a4b8a6b9658d88c9e387ba0ea79eaa9b2e1a01c2f5484a9f60a48,surprised,7,12,48000,176176,1,PCM_16,ok,ok,
720,ravdess,Actor_13/03-01-01-01-01-01-13.wav,353474,215ef4c1de0e9419d5ba04c8b9e19b674a460f9463a4d259020b924a660a6a76,neutral,0,13,48000,152152,1,PCM_16,ok,ok,
721,ravdess,Actor_13/03-01-01-01-01-02-13.wav,356852,a230e375d23fb9feecf226a118aeb13f716a3b06276df813009ccade659ffe41,neutral,0,13,48000,153753,1,PCM_16,ok,ok,
722,ravdess,Actor_13/03-01-01-01-02-01-13.wav,344040,06726406fc403ba878c5825af8e83ed5a6cda3be8a3037f5c4441e55d9bd5606,neutral,0,13,48000,147347,1,PCM_16,ok,ok,
723,ravdess,Actor_13/03-01-01-01-02-02-13.wav,350452,1c7f9e7a923e914ccf316a065a85dfa1dbe08a8ecbd0e32c64d7b87dc2923412,neutral,0,13,48000,150550,1,PCM_16,ok,ok,
724,ravdess,Actor_13/03-01-02-01-01-01-13.wav,366500,ee6d49d7952894421fa5aa25f624e84cbf1c411348503622adc622ac117b4625,calm,1,13,48000,158558,1,PCM_16,ok,ok,
725,ravdess,Actor_13/03-01-02-01-01-02-13.wav,353688,5822213dce30b21a1e8f1e0821599c13b553b5250d66b598f36b86194f34cdf0,calm,1,13,48000,152152,1,PCM_16,ok,ok,
726,ravdess,Actor_13/03-01-02-01-02-01-13.wav,350484,843133f6d3d6ca202ae50b970d2f7c94720c4a87d34331ba867b0584882d8163,calm,1,13,48000,150550,1,PCM_16,ok,ok,
727,ravdess,Actor_13/03-01-02-01-02-02-13.wav,331264,a8392336250924db7a147cb45386daedce3d811894f363db73d807253997e462,calm,1,13,48000,140941,1,PCM_16,ok,ok,
728,ravdess,Actor_13/03-01-02-02-01-01-13.wav,350484,5f1925541d5d44335f05d70f2ee2e90bfdea886e3da71057febb90836a01e616,calm,1,13,48000,150551,1,PCM_16,ok,ok,
729,ravdess,Actor_13/03-01-02-02-01-02-13.wav,356892,a70c666f38907ee0e69f4bd4be3c60ea7b16f076f5516b2060cc24e02d72c2af,calm,1,13,48000,153754,1,PCM_16,ok,ok,
730,ravdess,Actor_13/03-01-02-02-02-01-13.wav,337672,8d1d9b4650a072c8ea9bc5c7ab4c7e83db3b25f2587a454376e862fcd58cad21,calm,1,13,48000,144144,1,PCM_16,ok,ok,
731,ravdess,Actor_13/03-01-02-02-02-02-13.wav,340874,11c356ffef415a4689ac9396c1b18a093eef27d74bc959781c96016e77a4da6f,calm,1,13,48000,145745,1,PCM_16,ok,ok,
732,ravdess,Actor_13/03-01-03-01-01-01-13.wav,360094,35a47e559a1c647268c87a23d748fd6cd7ea82dde5201444a1f962ba376a2358,happy,2,13,48000,155355,1,PCM_16,ok,ok,
733,ravdess,Actor_13/03-01-03-01-01-02-13.wav,356892,6e436824becedab50be9a905928187d059ccc0f7a197ba8ca41f21f3d61766f3,happy,2,13,48000,153754,1,PCM_16,ok,ok,
734,ravdess,Actor_13/03-01-03-01-02-01-13.wav,350486,aa2bd6d73ddd6c804deb4f24c6388499f53520384f289d11def9a4cd1e80d88f,happy,2,13,48000,150551,1,PCM_16,ok,ok,
735,ravdess,Actor_13/03-01-03-01-02-02-13.wav,356892,487fa927d6baa9c44213da603bf9b17bc3393cef24d7797482df8020e0f51bc0,happy,2,13,48000,153754,1,PCM_16,ok,ok,
736,ravdess,Actor_13/03-01-03-02-01-01-13.wav,379314,ab80b3fe792ce05758b3fa1ee99397771b68b8bf8e73ccfff694352f28b0daf9,happy,2,13,48000,164965,1,PCM_16,ok,ok,
737,ravdess,Actor_13/03-01-03-02-01-02-13.wav,395322,36bed841d4a6c892eccda3c4e9742021210ab23c0e9649d50ecdaaaf64463912,happy,2,13,48000,172973,1,PCM_16,ok,ok,
738,ravdess,Actor_13/03-01-03-02-02-01-13.wav,372904,13d987172a636e7e44e60566d18f3420a1f1659899598a4eff9897dd9da85df0,happy,2,13,48000,161761,1,PCM_16,ok,ok,
739,ravdess,Actor_13/03-01-03-02-02-02-13.wav,369702,71a940182211e11e6c868e9749e012ee0b43dde36cdef617e6e61003ebb87cdf,happy,2,13,48000,160160,1,PCM_16,ok,ok,
740,ravdess,Actor_13/03-01-04-01-01-01-13.wav,392092,e38e2b5956ea85f12cfd6e9035dd2982e32f5194caf605578ad6d52b2ab9bc1a,sad,3,13,48000,171371,1,PCM_16,ok,ok,
741,ravdess,Actor_13/03-01-04-01-01-02-13.wav,388888,3e7072dbbd86b607615652ec6abd84e3e5ee738b09717d6eae02992788bdb26d,sad,3,13,48000,169769,1,PCM_16,ok,ok,
742,ravdess,Actor_13/03-01-04-01-02-01-13.wav,379284,1f99d28533ad8b40b6d1532aa000cd253584dcd18592cb0c394fbfa3e85ad08b,sad,3,13,48000,164965,1,PCM_16,ok,ok,
743,ravdess,Actor_13/03-01-04-01-02-02-13.wav,372878,fac7817ce1cd3c092e21d82733bcc9defdc944c29d8afad120050d5504fc4e00,sad,3,13,48000,161762,1,PCM_16,ok,ok,
744,ravdess,Actor_13/03-01-04-02-01-01-13.wav,369670,8f4ea349184cfa0a1f992e3407e306b25cb4536f40370471f17f58226a86ce0e,sad,3,13,48000,160160,1,PCM_16,ok,ok,
745,ravdess,Actor_13/03-01-04-02-01-02-13.wav,366466,d6f3b32a60031c31cfea39dade35614d5e6aa3cfa726702afdea0e354c43b15c,sad,3,13,48000,158558,1,PCM_16,ok,ok,
746,ravdess,Actor_13/03-01-04-02-02-01-13.wav,379280,b6142ae295ce99d627ce48452ff05640a5126b552949b371db4915b46c65a6a7,sad,3,13,48000,164965,1,PCM_16,ok,ok,
747,ravdess,Actor_13/03-01-04-02-02-02-13.wav,356856,ec10f2d58f999574fddadb2618ee0c17f75d39e7104624e2c1814653e33ab6d9,sad,3,13,48000,153753,1,PCM_16,ok,ok,
748,ravdess,Actor_13/03-01-05-01-01-01-13.wav,379290,a011fd3d87160f3941ec636d291d2ff94d520d4b495f66bff31c855b4c36901f,angry,4,13,48000,164965,1,PCM_16,ok,ok,
749,ravdess,Actor_13/03-01-05-01-01-02-13.wav,388898,d419e3acb8515a327b1c7df4ed84df56ace167be4b1b38781ff4a2066dcf1168,angry,4,13,48000,169769,1,PCM_16,ok,ok,
750,ravdess,Actor_13/03-01-05-01-02-01-13.wav,395306,742638b3ec34e652b35a41caa3079749463cab302186528a50d085b41e0e2dfe,angry,4,13,48000,172973,1,PCM_16,ok,ok,
751,ravdess,Actor_13/03-01-05-01-02-02-13.wav,372882,6544a46195420442066788b6e1026da51d4de771974b477990253b271e7511b6,angry,4,13,48000,161761,1,PCM_16,ok,ok,
752,ravdess,Actor_13/03-01-05-02-01-01-13.wav,401712,4c2930872328fbc0dcdcaf2ad9946c5ffeff6bfbd32d957f4b87e9a8e60e7dd9,angry,4,13,48000,176176,1,PCM_16,ok,ok,
753,ravdess,Actor_13/03-01-05-02-01-02-13.wav,459370,fc44f216907f7888231deb6a3a929d8eac826b8e682b53d1ab7880e42179c78b,angry,4,13,48000,205005,1,PCM_16,ok,ok,
754,ravdess,Actor_13/03-01-05-02-02-01-13.wav,392096,3410efb7df9920d72c12f4d30b48c79cc6260ff63060347690df468fb4f9d760,angry,4,13,48000,171371,1,PCM_16,ok,ok,
755,ravdess,Actor_13/03-01-05-02-02-02-13.wav,449760,e94c2095323b263b6959fcc424838e8e3903440a5b1e078b218abd65b13ca289,angry,4,13,48000,200200,1,PCM_16,ok,ok,
756,ravdess,Actor_13/03-01-06-01-01-01-13.wav,350464,70391eb2bf9a94a1d4ed265247da66143f89a1600c95f6ec1bb70b5baa0257a9,fearful,5,13,48000,150551,1,PCM_16,ok,ok,
757,ravdess,Actor_13/03-01-06-01-01-02-13.wav,353656,bd53c88d361b9809a7df1c8547fd75a1d90ca0474d8ed9d72ecd4e5e8e66e93f,fearful,5,13,48000,152152,1,PCM_16,ok,ok,
758,ravdess,Actor_13/03-01-06-01-02-01-13.wav,356870,82ba98c9bf28108a140eb81bc7ae0cb4bb518f620963a10243f3ae94b7abb328,fearful,5,13,48000,153754,1,PCM_16,ok,ok,
759,ravdess,Actor_13/03-01-06-01-02-02-13.wav,360068,e3ca7aa768ae641c2af4871d30f8938c7ac9c1bf3a7e64ecd32412ce13421fc5,fearful,5,13,48000,155355,1,PCM_16,ok,ok,
760,ravdess,Actor_13/03-01-06-02-01-01-13.wav,372882,5c0cc039539dc171ca17ca6ae02e7f6ef1872307220e534fb4cea8d0ec5a9953,fearful,5,13,48000,161762,1,PCM_16,ok,ok,
761,ravdess,Actor_13/03-01-06-02-01-02-13.wav,363272,1038fac0739fd471d9e25eef1f2aeca39444315110d9ecb65e7140e5ded58ab0,fearful,5,13,48000,156957,1,PCM_16,ok,ok,
762,ravdess,Actor_13/03-01-06-02-02-01-13.wav,385694,dff50335056d2a959efb67910c3608847793aafccb31b55d7addea68f255646c,fearful,5,13,48000,168168,1,PCM_16,ok,ok,
763,ravdess,Actor_13/03-01-06-02-02-02-13.wav,356866,e4b546e302ee22a9fa8c3134031f6109b80870e123ee102c647afc3bf2506d54,fearful,5,13,48000,153754,1,PCM_16,ok,ok,
764,ravdess,Actor_13/03-01-07-01-01-01-13.wav,350458,f037007ad6da1a35ea56c6bf485e2fa3af23a8ac1f5343d57dc69c123283eb38,disgust,6,13,48000,150550,1,PCM_16,ok,ok,
765,ravdess,Actor_13/03-01-07-01-01-02-13.wav,353662,aef3b04dd98803ff2693ea4e792e13b5fa89947b06b71bb7b6ce695069750ab0,disgust,6,13,48000,152152,1,PCM_16,ok,ok,
766,ravdess,Actor_13/03-01-07-01-02-01-13.wav,363272,a8a57d5751b5bac216a6264fd99f86c180c35cc6720006ef0095bc4b94cb7788,disgust,6,13,48000,156957,1,PCM_16,ok,ok,
767,ravdess,Actor_13/03-01-07-01-02-02-13.wav,360068,0fc9fb212de163870de9671f51c67702aab9238d9fd261348f67b828f975c59c,disgust,6,13,48000,155355,1,PCM_16,ok,ok,
768,ravdess,Actor_13/03-01-07-02-01-01-13.wav,376088,1a66dcacedab9ef035c7f4fa456d11f7fd932ef17d560be19499db82de43353e,disgust,6,13,48000,163363,1,PCM_16,ok,ok,
769,ravdess,Actor_13/03-01-07-02-01-02-13.wav,404916,0dab7ff82f1078ab0f7988ea0b863dfc979177bbf55b5c310a255af72a971f2e,disgust,6,13,48000,177778,1,PCM_16,ok,ok,
770,ravdess,Actor_13/03-01-07-02-02-01-13.wav,376110,0cae195dd406004360da11e037a83c00e037a3037565e772b89fd2566b5148db,disgust,6,13,48000,163363,1,PCM_16,ok,ok,
771,ravdess,Actor_13/03-01-07-02-02-02-13.wav,379308,618d01c93682f7fb60865ab6ac6bf242c39e9e61a12ea8afc348ead7c2297a85,disgust,6,13,48000,164965,1,PCM_16,ok,ok,
772,ravdess,Actor_13/03-01-08-01-01-01-13.wav,376084,eaab5be9c82d56e59acdb29a8f6cea6e4c23078d53570cc2f14ff520d5389da1,surprised,7,13,48000,163363,1,PCM_16,ok,ok,
773,ravdess,Actor_13/03-01-08-01-01-02-13.wav,350482,650399219c463f3d8a01334fa93faf94af016a4cdca4f7468094085b8aadb618,surprised,7,13,48000,150550,1,PCM_16,ok,ok,
774,ravdess,Actor_13/03-01-08-01-02-01-13.wav,350484,2bdf3fd7ce5c582004ab17b91803df127b6a5928cff027ac9c16302374b7ccd0,surprised,7,13,48000,150551,1,PCM_16,ok,ok,
775,ravdess,Actor_13/03-01-08-01-02-02-13.wav,340874,7b1145d239852f3a3b96fe4cbcf32e3ceac8ebfd6bd94221661983c084b798d7,surprised,7,13,48000,145746,1,PCM_16,ok,ok,
776,ravdess,Actor_13/03-01-08-02-01-01-13.wav,369680,1714e79abf8c42f0051780028f1cc1d68aa9c691f08367c6d2eb82c032cdeec3,surprised,7,13,48000,160160,1,PCM_16,ok,ok,
777,ravdess,Actor_13/03-01-08-02-01-02-13.wav,366498,96b99387d88528a8737b6b65361667e2a3bf2e8f7f3b2f803e2cf31c5d0de271,surprised,7,13,48000,158558,1,PCM_16,ok,ok,
778,ravdess,Actor_13/03-01-08-02-02-01-13.wav,369702,a131a3c4bc6fe500fcfe4944b52fb86a23546f5f9d0e2cf86ca980e9e5d018d9,surprised,7,13,48000,160160,1,PCM_16,ok,ok,
779,ravdess,Actor_13/03-01-08-02-02-02-13.wav,365308,bef34bff77d7966159b4041fee819ddacf0d6f01bfdb777bcc931029eddc9caa,surprised,7,13,48000,158558,1,PCM_16,ok,ok,
780,ravdess,Actor_14/03-01-01-01-01-01-14.wav,394090,1b2e8e275c9c93d3acc3a7ac0ee28525c1117ce071a38430c929703ffbb99ec8,neutral,0,14,48000,166566,1,PCM_16,ok,ok,
781,ravdess,Actor_14/03-01-01-01-01-02-14.wav,381282,a99217dd350cdf9c9dcbce40f9a2825066a0d88754dcb2eff04efe11d6336fe2,neutral,0,14,48000,160160,1,PCM_16,ok,ok,
782,ravdess,Actor_14/03-01-01-01-02-01-14.wav,393890,704ce80e043732dc899d94edbdc14acca8c3ad20eac877bb65e636959c09bcd5,neutral,0,14,48000,166567,1,PCM_16,ok,ok,
783,ravdess,Actor_14/03-01-01-01-02-02-14.wav,403700,30716edc46475f2f427c595fbeaf2173cfba83fecd9a0f3d82cfaefacf43a095,neutral,0,14,48000,171371,1,PCM_16,ok,ok,
784,ravdess,Actor_14/03-01-02-01-01-01-14.wav,419754,348c3a5cc002ee9b6f585e44c1a40c203f4b077b040f73df6780bac25b837c2c,calm,1,14,48000,179379,1,PCM_16,ok,ok,
785,ravdess,Actor_14/03-01-02-01-01-02-14.wav,403738,de37ac47505ba2e5263b3521ce06d975c5673674756b7850975e48904eeacc30,calm,1,14,48000,171371,1,PCM_16,ok,ok,
786,ravdess,Actor_14/03-01-02-01-02-01-14.wav,387724,0ca0bc8b57114ddb424cac73d29d9ef931fa06f02cbb4cfd1c0174ad3aae396f,calm,1,14,48000,163364,1,PCM_16,ok,ok,
787,ravdess,Actor_14/03-01-02-01-02-02-14.wav,397332,6adcc56daea066906c772a002bedb64902f549f5c7be400f1cc238c1f8f39f69,calm,1,14,48000,168168,1,PCM_16,ok,ok,
788,ravdess,Actor_14/03-01-02-02-01-01-14.wav,432538,8516f9f523e0cbff008ff82bda4a357586143b82eabf3832bb9fed789dc4f45c,calm,1,14,48000,185785,1,PCM_16,ok,ok,
789,ravdess,Actor_14/03-01-02-02-01-02-14.wav,435770,47e6c6f676b81ebad66e4eb8d6aa309a3ddcbd6973f60284ce934381f4d3aec5,calm,1,14,48000,187387,1,PCM_16,ok,ok,
790,ravdess,Actor_14/03-01-02-02-02-01-14.wav,419754,9ca85b98b86234914dd5583bf0f69200f839979668fb49c7ef9709b9b0d763da,calm,1,14,48000,179379,1,PCM_16,ok,ok,
791,ravdess,Actor_14/03-01-02-02-02-02-14.wav,422958,c60696e9c48c0ff7b297e57683409f2fde8019543aeb1bbbb8e9b2d5a8d2df1e,calm,1,14,48000,180981,1,PCM_16,ok,ok,
792,ravdess,Actor_14/03-01-03-01-01-01-14.wav,416552,8e7dbbfa3bb002d8dd8a335cee66447f3bb9526b97c0f3f29c44f8072d02b182,happy,2,14,48000,177778,1,PCM_16,ok,ok,
793,ravdess,Actor_14/03-01-03-01-01-02-14.wav,413348,2e8d14cc171dc7549dc48f24bde34c996a424a4ff13e0416212b046abfaa034d,happy,2,14,48000,176176,1,PCM_16,ok,ok,
794,ravdess,Actor_14/03-01-03-01-02-01-14.wav,387722,14ba5a2473d5e4828b5a79c134784067de32b45ffbdc53f3372546f3261f64be,happy,2,14,48000,163363,1,PCM_16,ok,ok,
795,ravdess,Actor_14/03-01-03-01-02-02-14.wav,394128,0fcf9e43e1bb75c2bac841ac901218b0242a93e2b10fcb5937890589d48c9880,happy,2,14,48000,166566,1,PCM_16,ok,ok,
796,ravdess,Actor_14/03-01-03-02-01-01-14.wav,422956,859005eda9c937b4986c29745e556f214e09477327fbc0b8adaf58ce79cc1848,happy,2,14,48000,180980,1,PCM_16,ok,ok,
797,ravdess,Actor_14/03-01-03-02-01-02-14.wav,419754,09c0b8f915c97fb16a8b5e74c45de7724347e382fb11db62eb9646729982a360,happy,2,14,48000,179379,1,PCM_16,ok,ok,
798,ravdess,Actor_14/03-01-03-02-02-01-14.wav,429364,508543b551c11b5040fd8a6e81dffabe12b14d2e46b491156d50781a583ec86c,happy,2,14,48000,184184,1,PCM_16,ok,ok,
799,ravdess,Actor_14/03-01-03-02-02-02-14.wav,419754,0026f37a5f21e06226fb067af598951e288a42de826f3890892a990c281f848f,happy,2,14,48000,179379,1,PCM_16,ok,ok,
800,ravdess,Actor_14/03-01-04-01-01-01-14.wav,419738,248440b303b83e945ccc798ebcc6a7485aec8e2914cea1b4719dcf764841d3e6,sad,3,14,48000,179379,1,PCM_16,ok,ok,
801,ravdess,Actor_14/03-01-04-01-01-02-14.wav,406926,c37442655fc39c97685419295227153268f05864f197a96bccb58f24f23483e6,sad,3,14,48000,172973,1,PCM_16,ok,ok,
802,ravdess,Actor_14/03-01-04-01-02-01-14.wav,406926,1240db3d900702fb25e624f635f9091ec29c2efbf9044be0f9dcd08b9bfbdfdc,sad,3,14,48000,172973,1,PCM_16,ok,ok,
803,ravdess,Actor_14/03-01-04-01-02-02-14.wav,400520,7951893de0382f857aec9fba55f238cf2a1680832b87935a5ca751386dc3c1d9,sad,3,14,48000,169770,1,PCM_16,ok,ok,
804,ravdess,Actor_14/03-01-04-02-01-01-14.wav,432550,5f33a327fae0eeb9fb22dde3832be0187bef25f74e5383eaa3cc54bff3bcef4d,sad,3,14,48000,185785,1,PCM_16,ok,ok,
805,ravdess,Actor_14/03-01-04-02-01-02-14.wav,413332,e1688073f51b1b7d5518828494f8872a187e9bf5204c696d60a0f0c0cfec4488,sad,3,14,48000,176176,1,PCM_16,ok,ok,
806,ravdess,Actor_14/03-01-04-02-02-01-14.wav,413332,93a29be72506c121f3dec0d0b7f8be26cbf1c849b0ba9db9cc113c2c4290d07a,sad,3,14,48000,176176,1,PCM_16,ok,ok,
807,ravdess,Actor_14/03-01-04-02-02-02-14.wav,435756,7cf8290fcc2fd8d072d298b3c81d3bc22711cacd114085dd12d6899ee4c7b6fe,sad,3,14,48000,187388,1,PCM_16,ok,ok,
808,ravdess,Actor_14/03-01-05-01-01-01-14.wav,406924,7086f9cbd090f1d42933c5a59187974c847d1829e402ec4761f42200dfab1b74,angry,4,14,48000,172972,1,PCM_16,ok,ok,
809,ravdess,Actor_14/03-01-05-01-01-02-14.wav,416526,30dc94add3e33886b736ba12b340a269d4f38d132ae0384501ed0faaca8dbcf5,angry,4,14,48000,177778,1,PCM_16,ok,ok,
810,ravdess,Actor_14/03-01-05-01-02-01-14.wav,419738,e18de20616a0c4a650f2a748a97ce02104e403ecd8cc62f84079a2a1db09f3ea,angry,4,14,48000,179379,1,PCM_16,ok,ok,
811,ravdess,Actor_14/03-01-05-01-02-02-14.wav,435754,54b80bb439161065c07be343a685ebcec0f165c6b839a959b93295d06cc0d185,angry,4,14,48000,187388,1,PCM_16,ok,ok,
812,ravdess,Actor_14/03-01-05-02-01-01-14.wav,470990,7069df3f1feeb87c490545210c970583e10793c57a5d7c3b7b193091d532478f,angry,4,14,48000,205005,1,PCM_16,ok,ok,
813,ravdess,Actor_14/03-01-05-02-01-02-14.wav,480598,bb10ecee72411fd51c0cd8c6734425f88457ad9cb7a013aa3769c6a033bec487,angry,4,14,48000,209809,1,PCM_16,ok,ok,
814,ravdess,Actor_14/03-01-05-02-02-01-14.wav,461380,530958ccc33b1e2b33ec72d7c72112aa37ea96e78dcd3fd204b5574d39a4719a,angry,4,14,48000,200200,1,PCM_16,ok,ok,
815,ravdess,Actor_14/03-01-05-02-02-02-14.wav,483778,162f780ec00848a52c5b046a289de73d251bae8c8fc62f075071ef445c7cec01,angry,4,14,48000,211412,1,PCM_16,ok,ok,
816,ravdess,Actor_14/03-01-06-01-01-01-14.wav,384506,66d04e3fefdc8b60703c6a9d675958eb88a80d9acc7e0c9fd37a573762531928,fearful,5,14,48000,161761,1,PCM_16,ok,ok,
817,ravdess,Actor_14/03-01-06-01-01-02-14.wav,403722,fec1c4987aec81b434b25e9f0f4f6002f42e6bd7508afec509682a89cfaefd7b,fearful,5,14,48000,171371,1,PCM_16,ok,ok,
818,ravdess,Actor_14/03-01-06-01-02-01-14.wav,384504,2b8e2b065fdcfc705ab91840e093f2f2002bcf1d66373453f88b2c4a4359ef50,fearful,5,14,48000,161762,1,PCM_16,ok,ok,
819,ravdess,Actor_14/03-01-06-01-02-02-14.wav,384496,072d2705d27921b186f4f5d6ef6b32f1ea51ec8d046fdd851db03257999c67ba,fearful,5,14,48000,161761,1,PCM_16,ok,ok,
820,ravdess,Actor_14/03-01-06-02-01-01-14.wav,384512,c10c1033ee2bf9c08914048473cee6af7e3c5a22506fd1c9f052ef609ffa9bc8,fearful,5,14,48000,161761,1,PCM_16,ok,ok,
821,ravdess,Actor_14/03-01-06-02-01-02-14.wav,387690,15cdadd7780690adb7d720e3d3da179052f0c4585945e9de0201f4bceb9bdf59,fearful,5,14,48000,163363,1,PCM_16,ok,ok,
822,ravdess,Actor_14/03-01-06-02-02-01-14.wav,397326,dbf67c95e148e70c850e4a97165cf738a1535416cdeb3f4a4e6a875481be3946,fearful,5,14,48000,168168,1,PCM_16,ok,ok,
823,ravdess,Actor_14/03-01-06-02-02-02-14.wav,394122,6ccec76f421a2c507f72cebde3bdcea3f846ab17213dbf8450e083fc1100bcf4,fearful,5,14,48000,166566,1,PCM_16,ok,ok,
824,ravdess,Actor_14/03-01-07-01-01-01-14.wav,422950,781cebf64e7ad85411598aff4eae0c4f35d25d373595f226512f28cb65547d95,disgust,6,14,48000,180980,1,PCM_16,ok,ok,
825,ravdess,Actor_14/03-01-07-01-01-02-14.wav,410138,94c7b232c1b12c931d9b43249a6bb99567fe599973079fe7216c5a831f322566,disgust,6,14,48000,174574,1,PCM_16,ok,ok,
826,ravdess,Actor_14/03-01-07-01-02-01-14.wav,419746,02ef011236e3414180f8bd9e1b8dd0179e2a0472e484671e0bd5fe38f7c28a23,disgust,6,14,48000,179379,1,PCM_16,ok,ok,
827,ravdess,Actor_14/03-01-07-01-02-02-14.wav,422952,0f52aeba25b341abcac2e233b44138177ae2f6eff63d949461c52ba371c2d054,disgust,6,14,48000,180981,1,PCM_16,ok,ok,
828,ravdess,Actor_14/03-01-07-02-01-01-14.wav,438968,9049043eb96957d26de4a18c792f0240b9418900230d4680374217307d231215,disgust,6,14,48000,188988,1,PCM_16,ok,ok,
829,ravdess,Actor_14/03-01-07-02-01-02-14.wav,419750,2241e3f0a38fced4704e340a8d11033a7961a5b4ecebb1d951ca2c21355ff817,disgust,6,14,48000,179379,1,PCM_16,ok,ok,
830,ravdess,Actor_14/03-01-07-02-02-01-14.wav,413342,e99a94d324b7e5a797415c9f89c690544939008ca15301af65ec31631948328e,disgust,6,14,48000,176176,1,PCM_16,ok,ok,
831,ravdess,Actor_14/03-01-07-02-02-02-14.wav,426156,482e8c910f08a98a57314944222a37b2d16b1232ac5c8e77f45cb1d7277b0495,disgust,6,14,48000,182582,1,PCM_16,ok,ok,
832,ravdess,Actor_14/03-01-08-01-01-01-14.wav,410146,7b3716237cfc6ab4a79eba79f41839b3991bb4ca67d867f8e159b67a6ed14481,surprised,7,14,48000,174575,1,PCM_16,ok,ok,
833,ravdess,Actor_14/03-01-08-01-01-02-14.wav,403632,edd17d04a1904433196f7c996f646fcbd4482067c786fa3ac32281b30af55447,surprised,7,14,48000,171372,1,PCM_16,ok,ok,
834,ravdess,Actor_14/03-01-08-01-02-01-14.wav,368498,b7b9b99086e2f481bd8371a109d6c4ac0c485771009e2c387d90c2576b162e5d,surprised,7,14,48000,153754,1,PCM_16,ok,ok,
835,ravdess,Actor_14/03-01-08-01-02-02-14.wav,378112,3f98723481642494c9021ba39378ee98b0337a1cae4cca8d3fe9abe1472ca31b,surprised,7,14,48000,158558,1,PCM_16,ok,ok,
836,ravdess,Actor_14/03-01-08-02-01-01-14.wav,442170,69072d302d081dd73241ee4035e7dc5a661fc09fd62c4daf769b0a7b6f91e24c,surprised,7,14,48000,190590,1,PCM_16,ok,ok,
837,ravdess,Actor_14/03-01-08-02-01-02-14.wav,416546,6407dc93fd890a054a40a55c0e54e6c09cdabf073983dccbaff8d8fcdb7b5cd7,surprised,7,14,48000,177778,1,PCM_16,ok,ok,
838,ravdess,Actor_14/03-01-08-02-02-01-14.wav,416544,e49efac4653fbe19fe28c486241afca9f9cacba2ec3904266826b64c7e39799a,surprised,7,14,48000,177778,1,PCM_16,ok,ok,
839,ravdess,Actor_14/03-01-08-02-02-02-14.wav,419748,0f21e4a46350cc193a11b0e1775db14ed13290ef3518ac5fe9a2c0ff3fffce4c,surprised,7,14,48000,179379,1,PCM_16,ok,ok,
840,ravdess,Actor_15/03-01-01-01-01-01-15.wav,373900,e4f1d8fcb0aa04eee77976221ac31047a8e8fbf12f18150d24e66b5b8141a4ad,neutral,0,15,48000,161762,1,PCM_16,ok,ok,
841,ravdess,Actor_15/03-01-01-01-01-02-15.wav,380306,ecce9d7446a9018b99a64806eea839b3dbb0ee210a578c0e293332659ac187a7,neutral,0,15,48000,164965,1,PCM_16,ok,ok,
842,ravdess,Actor_15/03-01-01-01-02-01-15.wav,380304,c47a61461ec118cb1eabc6aa268207fd46658131a71dd4eb4022af37c14a8a08,neutral,0,15,48000,164964,1,PCM_16,ok,ok,
843,ravdess,Actor_15/03-01-01-01-02-02-15.wav,377102,4bd3b8b27967ce7fa42e6f65e5aa00f5e5f37b00b118726797a62410f5e3d3cc,neutral,0,15,48000,163363,1,PCM_16,ok,ok,
